,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값,평균가격
14348,202003,MAD06,1615,A133750,Y,Y,17,16,667,598,3955,3855,3978
14349,202003,MAD06,1615,A139480,Y,Y,11,8,157,723,112500,107870,108015
14350,202003,MAD06,1615,A142280,Y,Y,5,6,386,208,3061,3215,4105
14351,202003,MAD06,1615,A142760,Y,Y,3,4,104,107,4549,4907,6223
14352,202003,MAD06,1615,A144510,Y,Y,5,6,73,75,38300,36927,28753
14353,202003,MAD06,1615,A145020,Y,Y,3,3,2,3,388200,328928,346199
14354,202003,MAD06,1615,A148150,Y,Y,7,7,77,155,22600,21200,26424
14355,202003,MAD06,1615,A150840,Y,Y,3,4,98,103,3580,3550,2958
14356,202003,MAD06,1615,A174900,Y,Y,7,7,94,123,32300,34500,33930
14357,202003,MAD06,1615,A178320,Y,Y,3,4,28,40,25150,25400,24847
14358,202003,MAD06,1615,A178920,Y,Y,3,5,34,31,26600,27050,29566
14359,202003,MAD06,1615,A180640,Y,Y,30,35,203,210,69409,69972,61873
14360,202003,MAD06,1615,A18064K,Y,Y,3,4,75,80,57800,60950,43677
14361,202003,MAD06,1615,A190510,N,Y,0,3,0,197,-1,10800,13409
14362,202003,MAD06,1615,A192080,Y,Y,3,3,21,39,43550,42000,41505
14363,202003,MAD06,1615,A196170,Y,Y,6,6,229,253,92720,73148,78592
14364,202003,MAD06,1615,A200230,Y,Y,3,4,174,451,4805,6283,4217
14365,202003,MAD06,1615,A200710,Y,Y,4,4,1872,3299,21200,23314,26098
14366,202003,MAD06,1615,A200780,Y,Y,6,4,2077,2158,19291,18415,19969
14367,202003,MAD06,1615,A203690,Y,Y,13,15,1009,1157,4021,3812,3824
14368,202003,MAD06,1615,A204320,Y,Y,6,5,384,1147,28950,24050,23175
14369,202003,MAD06,1615,A205470,Y,Y,7,7,857,1003,3343,1982,1861
14370,202003,MAD06,1615,A206640,Y,Y,7,8,154,512,10000,10800,12703
14371,202003,MAD06,1615,A207940,Y,Y,74,65,69,66,459000,464616,460228
14372,202003,MAD06,1615,A208340,N,Y,0,3,0,94,-1,21800,25442
14373,202003,MAD06,1615,A215380,Y,Y,7,6,448,442,6839,6787,7036
14374,202003,MAD06,1615,A215600,Y,Y,25,25,246,263,12410,12850,10898
14375,202003,MAD06,1615,A218410,Y,Y,8,8,90,136,37296,37500,35992
14376,202003,MAD06,1615,A222800,Y,Y,4,3,650,550,8500,9130,9162
14377,202003,MAD06,1615,A224060,Y,Y,3,4,7064,17025,337,400,380
14378,202003,MAD06,1615,A228760,Y,Y,5,4,30,35,17300,20100,16765
14379,202003,MAD06,1615,A237880,Y,Y,3,3,401,543,16525,19000,19187
14380,202003,MAD06,1615,A238120,Y,Y,3,3,493,493,19119,17250,12499
14381,202003,MAD06,1615,A240810,Y,Y,8,10,83,115,27500,25000,27442
14382,202003,MAD06,1615,A241820,Y,Y,14,18,60,215,18025,12610,12736
14383,202003,MAD06,1615,A245620,Y,Y,25,23,219,226,8930,8790,8779
14384,202003,MAD06,1615,A247540,Y,Y,9,15,13,63,56700,77600,71693
14385,202003,MAD06,1615,A251270,Y,Y,9,15,101,162,92100,92931,91660
14386,202003,MAD06,1615,A253450,Y,Y,7,6,311,311,73300,73787,75278
14387,202003,MAD06,1615,A253840,Y,Y,30,31,233,180,26500,24212,15558
14388,202003,MAD06,1615,A268600,Y,Y,6,8,25,46,70732,73100,69615
14389,202003,MAD06,1615,A271980,Y,N,3,0,13,0,21400,-1,23198
14390,202003,MAD06,1615,A282880,Y,Y,3,3,402,187,18000,17425,22045
14391,202003,MAD06,1615,A285130,Y,Y,7,13,26,32,85100,80700,64854
14392,202003,MAD06,1615,A289010,Y,Y,13,17,1452,1540,11250,11500,10345
14393,202003,MAD06,1615,A289080,Y,Y,6,6,1704,2021,2508,2418,2587
14394,202003,MAD06,1615,A294140,Y,Y,15,14,250,320,10016,9938,9715
14395,202003,MAD06,1615,A298690,Y,Y,3,3,5847,7370,4069,4040,3408
14396,202003,MAD06,1615,A316140,Y,Y,9,8,916,978,7320,7330,7978
14397,202003,MAD06,1615,A336370,Y,Y,7,3,717,714,20400,21093,21233
14398,202003,MAD07,86,A005690,Y,Y,4,5,2525,3832,9676,9990,11172
14399,202003,MAD07,86,A005930,Y,Y,26,15,122,86,50425,54100,50220
14400,202003,MAD07,86,A006400,Y,Y,5,3,43,47,241500,323500,266031
14401,202003,MAD07,86,A010950,Y,Y,5,6,248,335,57185,57800,58643
14402,202003,MAD07,86,A012330,Y,N,3,0,14,0,161214,-1,173141
14403,202003,MAD07,86,A051910,Y,Y,6,4,73,16,343000,402000,330038
14404,202003,MAD07,86,A066570,Y,Y,3,3,26,50,50200,51000,52803
14405,202003,MAD07,86,A068270,Y,Y,7,11,31,117,186000,206129,174869
14406,202003,MAD07,86,A090430,Y,Y,3,3,12,6,165736,167500,164734
14407,202003,MAD07,86,A096530,Y,Y,5,5,52,46,57900,64100,67913
14408,202003,MAD07,86,A096770,Y,Y,12,4,78,43,61756,64100,89406
14409,202003,MAD07,86,A180640,Y,Y,3,3,502,502,45019,45644,61873
14410,202003,MAD07,86,A207940,Y,Y,4,3,27,29,465613,464928,460228
14411,202003,MAD07,86,A253840,Y,Y,3,3,35,95,33816,18300,15558
14412,202003,MAD08,386,A000660,Y,Y,18,10,35,26,81000,81900,83436
14413,202003,MAD08,386,A001060,Y,Y,7,5,388,222,29606,29203,25967
14414,202003,MAD08,386,A001360,Y,Y,5,4,1718,2599,3040,3179,3374
14415,202003,MAD08,386,A002720,Y,Y,4,4,474,418,5970,6060,5277
14416,202003,MAD08,386,A003000,Y,Y,9,12,316,454,19050,19000,16686
14417,202003,MAD08,386,A003060,Y,Y,6,8,12651,12654,1504,1440,1426
14418,202003,MAD08,386,A003495,Y,Y,3,3,34,83,17700,17950,17412
14419,202003,MAD08,386,A005320,Y,Y,4,5,1406,2199,2090,1715,1608
14420,202003,MAD08,386,A005380,Y,Y,8,4,30,22,84700,82600,91296
14421,202003,MAD08,386,A005490,Y,Y,6,4,31,27,160511,159250,167910
14422,202003,MAD08,386,A005690,Y,Y,16,11,1799,1562,18950,20100,11172
14423,202003,MAD08,386,A005930,Y,Y,72,43,222,186,47600,47850,50220
14424,202003,MAD08,386,A005935,Y,Y,4,3,60,4,45400,40268,42408
14425,202003,MAD08,386,A006400,Y,Y,12,9,19,39,226500,289000,266031
14426,202003,MAD08,386,A007370,Y,Y,6,6,414,555,5010,5500,4979
14427,202003,MAD08,386,A007390,N,Y,0,3,0,234,-1,7670,7513
14428,202003,MAD08,386,A007570,Y,Y,14,18,665,681,31415,32743,27887
14429,202003,MAD08,386,A008350,Y,Y,14,15,438,1030,3548,3490,3835
14430,202003,MAD08,386,A009150,Y,Y,7,5,22,7,126000,120000,110599
14431,202003,MAD08,386,A009460,Y,Y,6,7,1155,1500,2545,3175,2999
14432,202003,MAD08,386,A011000,Y,Y,21,18,768,1252,5878,5990,6719
14433,202003,MAD08,386,A011150,Y,Y,4,4,6606,7075,2630,2410,3038
14434,202003,MAD08,386,A011170,Y,Y,3,5,66,89,120500,135000,166416
14435,202003,MAD08,386,A012690,Y,Y,6,10,699,725,6413,6150,5223
14436,202003,MAD08,386,A014570,Y,Y,8,7,520,458,8096,8167,7489
14437,202003,MAD08,386,A017180,Y,Y,3,3,989,322,4522,4565,4366
14438,202003,MAD08,386,A017890,Y,Y,8,9,2377,2692,11971,11950,10719
14439,202003,MAD08,386,A018680,Y,Y,4,4,783,811,9365,9196,8024
14440,202003,MAD08,386,A018880,Y,Y,3,3,4090,4598,9050,9010,9566
14441,202003,MAD08,386,A019170,Y,Y,25,26,1663,1705,11902,12056,9234
14442,202003,MAD08,386,A019175,Y,Y,6,6,95,98,19442,19200,15277
14443,202003,MAD08,386,A021050,Y,Y,3,4,9397,11899,2170,2210,2455
14444,202003,MAD08,386,A023150,Y,Y,4,5,1461,1009,8303,8639,8502
14445,202003,MAD08,386,A026890,Y,Y,3,3,338,320,7480,7537,6076
14446,202003,MAD08,386,A028050,Y,Y,4,5,617,1272,10300,9070,11007
14447,202003,MAD08,386,A028300,Y,Y,7,6,31,56,87200,87500,87475
14448,202003,MAD08,386,A031390,Y,Y,4,3,474,444,35250,34250,35964
14449,202003,MAD08,386,A032500,Y,Y,3,4,42,81,48566,50000,48381
14450,202003,MAD08,386,A032820,N,Y,0,3,0,300,-1,654,721
14451,202003,MAD08,386,A033050,Y,Y,5,4,1407,1438,2877,2850,2225
14452,202003,MAD08,386,A033270,Y,Y,6,5,542,515,20200,19850,15871
14453,202003,MAD08,386,A033340,Y,Y,4,5,225,234,2276,2074,2226
14454,202003,MAD08,386,A033640,Y,Y,5,4,74,71,36125,34700,31894
14455,202003,MAD08,386,A035420,Y,Y,5,5,20,20,145000,144500,162797
14456,202003,MAD08,386,A036540,Y,Y,4,4,2464,2564,4550,4469,4914
14457,202003,MAD08,386,A037950,Y,Y,5,5,1860,1860,2075,1540,1939
14458,202003,MAD08,386,A038290,Y,Y,9,10,720,742,30975,30870,35240
14459,202003,MAD08,386,A041960,Y,Y,15,18,2872,2894,20000,19800,20846
14460,202003,MAD08,386,A043200,Y,Y,3,4,4193,7529,2618,2735,2198
14461,202003,MAD08,386,A043910,Y,Y,3,3,5430,5430,1305,1505,1338
14462,202003,MAD08,386,A045060,Y,Y,8,9,1155,1203,6428,6337,5412
14463,202003,MAD08,386,A051380,Y,Y,4,4,376,361,6380,6500,10865
14464,202003,MAD08,386,A051910,Y,Y,18,14,27,23,339000,363000,330038
14465,202003,MAD08,386,A052260,Y,Y,8,9,556,642,26591,22578,22155
14466,202003,MAD08,386,A053030,Y,Y,4,4,677,888,7546,7989,8251
14467,202003,MAD08,386,A053290,Y,Y,4,4,986,1087,3917,4039,3414
14468,202003,MAD08,386,A053980,Y,Y,3,3,103,221,7840,8138,8230
14469,202003,MAD08,386,A057030,Y,Y,8,7,2564,2640,5211,5183,5585
14470,202003,MAD08,386,A058820,Y,Y,4,3,3030,4325,3190,3191,3437
14471,202003,MAD08,386,A059090,Y,Y,18,17,2762,2953,7873,7968,8521
14472,202003,MAD08,386,A061250,Y,Y,8,9,818,841,8878,8570,6955
14473,202003,MAD08,386,A064550,Y,Y,7,7,565,562,6671,6180,8519
14474,202003,MAD08,386,A064820,Y,Y,3,3,4791,4667,4095,4210,3384
14475,202003,MAD08,386,A065950,Y,Y,10,14,1349,1367,8125,8014,7126
14476,202003,MAD08,386,A066570,Y,Y,3,3,16,37,59000,50700,52803
14477,202003,MAD08,386,A068270,Y,Y,12,18,71,100,182252,178500,174869
14478,202003,MAD08,386,A068760,Y,Y,16,14,135,158,61520,61806,45883
14479,202003,MAD08,386,A069620,Y,Y,3,3,21,66,88400,69484,86904
14480,202003,MAD08,386,A080720,Y,Y,4,4,4192,4217,11200,11650,11948
14481,202003,MAD08,386,A083550,Y,Y,5,5,175,183,12935,12752,11231
14482,202003,MAD08,386,A083790,Y,Y,8,9,383,384,13940,14445,11183
14483,202003,MAD08,386,A084650,Y,Y,15,15,1400,1457,15001,15150,15418
14484,202003,MAD08,386,A084990,Y,Y,4,5,97,97,60000,62300,64569
14485,202003,MAD08,386,A086040,Y,Y,3,3,1054,916,8444,8590,6485
14486,202003,MAD08,386,A089030,Y,Y,3,3,353,355,12875,13000,12524
14487,202003,MAD08,386,A090430,Y,Y,5,4,25,60,166000,147500,164734
14488,202003,MAD08,386,A091990,Y,Y,10,12,114,152,67600,67800,66640
14489,202003,MAD08,386,A093370,Y,Y,5,4,695,815,6000,6150,6340
14490,202003,MAD08,386,A095700,Y,Y,4,4,43,49,70200,68700,56248
14491,202003,MAD08,386,A096530,Y,Y,44,38,184,173,63830,61700,67913
14492,202003,MAD08,386,A096770,Y,Y,5,4,64,17,79000,90000,89406
14493,202003,MAD08,386,A102710,Y,Y,4,4,391,622,20450,16175,22523
14494,202003,MAD08,386,A108230,Y,Y,5,4,391,376,10700,9810,10119
14495,202003,MAD08,386,A109820,Y,Y,4,5,1217,913,4681,3952,4578
14496,202003,MAD08,386,A114120,Y,Y,3,3,26725,27741,422,420,340
14497,202003,MAD08,386,A118990,Y,Y,3,3,356,356,3030,2965,3028
14498,202003,MAD08,386,A123690,Y,Y,3,5,161,167,11950,11300,11722
14499,202003,MAD08,386,A128940,Y,Y,3,3,26,29,242000,251000,251868
14500,202003,MAD08,386,A130500,Y,Y,8,9,155,331,3486,4810,3627
14501,202003,MAD08,386,A131370,Y,Y,7,6,4689,3861,2805,3595,3389
14502,202003,MAD08,386,A133750,Y,Y,12,10,891,1543,4750,4855,3978
14503,202003,MAD08,386,A142760,Y,Y,3,3,170,600,7500,7600,6223
14504,202003,MAD08,386,A151860,Y,Y,3,3,557,451,3630,3545,3051
14505,202003,MAD08,386,A174900,Y,Y,4,5,112,144,34550,35140,33930
14506,202003,MAD08,386,A180640,Y,Y,12,12,55,64,54796,54873,61873
14507,202003,MAD08,386,A18064K,Y,Y,3,4,95,96,57200,59900,43677
14508,202003,MAD08,386,A196170,Y,Y,3,3,138,183,76100,78100,78592
14509,202003,MAD08,386,A200780,Y,Y,13,12,464,391,23083,23210,19969
14510,202003,MAD08,386,A203690,Y,Y,7,9,2483,2833,4206,4403,3824
14511,202003,MAD08,386,A205470,Y,Y,4,4,10810,22711,2069,1985,1861
14512,202003,MAD08,386,A206640,Y,Y,3,6,231,290,11250,11150,12703
14513,202003,MAD08,386,A207940,Y,Y,15,14,45,41,464500,465000,460228
14514,202003,MAD08,386,A215380,Y,Y,4,3,243,424,7579,6580,7036
14515,202003,MAD08,386,A215600,Y,Y,14,15,389,661,14462,12400,10898
14516,202003,MAD08,386,A241820,Y,Y,11,14,336,403,12650,12800,12736
14517,202003,MAD08,386,A245620,Y,Y,18,17,950,915,7908,7859,8779
14518,202003,MAD08,386,A253840,Y,Y,20,15,434,418,30412,32155,15558
14519,202003,MAD08,386,A268600,Y,Y,9,8,385,381,74575,73150,69615
14520,202003,MAD08,386,A285130,Y,Y,5,5,110,106,65800,64600,64854
14521,202003,MAD08,386,A28513K,Y,Y,3,4,306,330,27866,27700,26525
14522,202003,MAD08,386,A289010,Y,Y,7,6,261,174,11162,11315,10345
14523,202003,MAD08,386,A289080,Y,Y,7,6,4242,4063,3234,2670,2587
14524,202003,MAD08,386,A290650,Y,Y,3,4,235,248,38000,43500,45490
14525,202003,MAD08,386,A294140,Y,Y,6,5,188,208,9285,9210,9715
14526,202003,MAD08,386,A298380,Y,Y,3,3,559,571,19100,17750,16329
14527,202003,MAD09,634,A000270,Y,Y,7,9,2565,2632,24512,25650,28695
14528,202003,MAD09,634,A000660,Y,Y,33,20,163,138,83686,82629,83436
14529,202003,MAD09,634,A001060,Y,Y,4,4,892,855,23400,23900,25967
14530,202003,MAD09,634,A001520,Y,Y,3,4,1428,1762,953,970,1103
14531,202003,MAD09,634,A002210,Y,Y,3,3,256,215,9800,8990,10581
14532,202003,MAD09,634,A003000,Y,Y,10,10,171,163,16187,16498,16686
14533,202003,MAD09,634,A003280,Y,Y,5,5,936,2766,246,512,300
14534,202003,MAD09,634,A003490,Y,Y,8,5,39,19,18300,19300,19975
14535,202003,MAD09,634,A003495,Y,Y,5,4,138,161,16000,15728,17412
14536,202003,MAD09,634,A003550,Y,Y,3,3,2,4,66400,56500,59589
14537,202003,MAD09,634,A003670,Y,Y,3,4,32,126,41500,45000,47785
14538,202003,MAD09,634,A004770,Y,Y,3,3,1536,1536,4295,3995,3323
14539,202003,MAD09,634,A004800,Y,Y,7,5,811,221,54814,68924,63192
14540,202003,MAD09,634,A005360,Y,Y,4,3,155,105,2560,2535,2567
14541,202003,MAD09,634,A005380,Y,Y,31,22,51,63,87100,85300,91296
14542,202003,MAD09,634,A005420,Y,N,3,0,393,0,6430,-1,6719
14543,202003,MAD09,634,A005490,Y,Y,9,9,29,21,161500,163500,167910
14544,202003,MAD09,634,A005690,Y,Y,12,17,416,372,14047,11328,11172
14545,202003,MAD09,634,A005930,Y,Y,157,89,167,125,48000,48400,50220
14546,202003,MAD09,634,A005935,Y,Y,20,11,439,507,46199,42450,42408
14547,202003,MAD09,634,A006400,Y,Y,21,15,38,51,231000,248500,266031
14548,202003,MAD09,634,A006800,Y,Y,6,10,5484,6418,4955,4912,5395
14549,202003,MAD09,634,A007570,Y,Y,10,12,189,188,36050,35800,27887
14550,202003,MAD09,634,A008350,Y,Y,15,15,2010,2181,4096,4210,3835
14551,202003,MAD09,634,A008770,Y,Y,11,11,39,46,72350,74100,75002
14552,202003,MAD09,634,A009150,Y,Y,12,10,1035,1126,93801,89320,110599
14553,202003,MAD09,634,A009420,Y,Y,4,3,68,109,22925,24175,21040
14554,202003,MAD09,634,A009460,Y,Y,7,8,4962,3572,3147,3420,2999
14555,202003,MAD09,634,A009540,Y,Y,3,3,221,218,81290,80476,85917
14556,202003,MAD09,634,A010140,Y,Y,4,3,687,230,4090,3815,4567
14557,202003,MAD09,634,A010950,Y,Y,4,6,5,133,55800,58795,58643
14558,202003,MAD09,634,A011000,Y,Y,14,14,4554,4730,6100,6171,6719
14559,202003,MAD09,634,A011070,Y,Y,7,3,17,6,117500,93933,113459
14560,202003,MAD09,634,A011170,Y,Y,5,3,473,381,172728,167695,166416
14561,202003,MAD09,634,A012690,Y,Y,4,6,3088,2843,5745,5840,5223
14562,202003,MAD09,634,A015760,Y,Y,8,9,1237,1226,22224,21000,19581
14563,202003,MAD09,634,A016600,Y,Y,3,3,33503,48003,926,914,677
14564,202003,MAD09,634,A016670,Y,Y,5,4,3914,3934,1784,1838,1476
14565,202003,MAD09,634,A017670,Y,Y,4,4,31,95,174000,196500,193583
14566,202003,MAD09,634,A017890,Y,Y,8,11,816,831,15200,12600,10719
14567,202003,MAD09,634,A018680,Y,Y,6,7,1438,1909,7925,8150,8024
14568,202003,MAD09,634,A019170,Y,Y,17,18,1282,1543,13917,8450,9234
14569,202003,MAD09,634,A019175,Y,Y,3,3,2145,1957,14860,14255,15277
14570,202003,MAD09,634,A020150,Y,Y,3,4,31,113,34633,32000,36445
14571,202003,MAD09,634,A020560,Y,Y,6,3,46,22,4080,3330,3543
14572,202003,MAD09,634,A023150,Y,Y,3,3,1026,982,9627,9748,8502
14573,202003,MAD09,634,A024110,Y,Y,4,3,19,3,7300,7300,7718
14574,202003,MAD09,634,A026890,Y,Y,3,4,1177,1225,5058,5080,6076
14575,202003,MAD09,634,A028050,Y,Y,7,5,1310,1435,7650,7535,11007
14576,202003,MAD09,634,A028260,Y,Y,4,3,26,13,92100,89400,93688
14577,202003,MAD09,634,A028300,Y,Y,9,7,1060,1298,87214,88130,87475
14578,202003,MAD09,634,A032640,Y,Y,6,5,1572,1583,13200,13350,11442
14579,202003,MAD09,634,A032830,Y,Y,3,3,453,453,40800,41249,45643
14580,202003,MAD09,634,A033270,Y,Y,3,3,10969,10823,13677,13792,15871
14581,202003,MAD09,634,A033640,Y,Y,5,4,1385,899,34500,35650,31894
14582,202003,MAD09,634,A034020,Y,Y,3,3,400,378,3970,4005,3680
14583,202003,MAD09,634,A035420,Y,Y,14,7,20,14,155500,154500,162797
14584,202003,MAD09,634,A035720,Y,Y,46,29,35,48,155000,153000,158830
14585,202003,MAD09,634,A035760,Y,Y,3,3,39,27,98300,102500,105697
14586,202003,MAD09,634,A036570,Y,Y,4,5,33,7,597614,643000,635616
14587,202003,MAD09,634,A037950,Y,Y,5,6,2492,2515,2124,2195,1939
14588,202003,MAD09,634,A038290,Y,Y,8,8,1348,1162,37782,37155,35240
14589,202003,MAD09,634,A041960,Y,Y,7,7,342,334,26521,26721,20846
14590,202003,MAD09,634,A045060,Y,Y,3,4,844,761,4904,4994,5412
14591,202003,MAD09,634,A046940,Y,Y,4,4,1417,3542,6835,6387,5447
14592,202003,MAD09,634,A047820,Y,Y,3,4,292,311,1566,1550,1163
14593,202003,MAD09,634,A048530,Y,Y,3,3,967,2994,12089,10650,11367
14594,202003,MAD09,634,A051900,Y,Y,7,7,19,43,1220000,1070000,1167147
14595,202003,MAD09,634,A051910,Y,Y,34,22,39,29,307500,307500,330038
14596,202003,MAD09,634,A052260,Y,Y,7,8,772,707,24900,20600,22155
14597,202003,MAD09,634,A053030,Y,Y,4,4,14937,15429,8440,8487,8251
14598,202003,MAD09,634,A053290,Y,Y,3,3,29372,29372,4039,3865,3414
14599,202003,MAD09,634,A053800,Y,Y,4,3,75,37,55980,48200,53076
14600,202003,MAD09,634,A055550,Y,Y,6,5,37,61,26300,26900,28127
14601,202003,MAD09,634,A057030,Y,Y,9,8,929,931,4750,4875,5585
14602,202003,MAD09,634,A059090,Y,Y,10,10,6495,6181,8008,7853,8521
14603,202003,MAD09,634,A060250,Y,Y,4,3,87,261,26900,27950,26737
14604,202003,MAD09,634,A061250,Y,Y,4,3,95,93,8167,8320,6955
14605,202003,MAD09,634,A064550,Y,Y,7,6,379,394,10000,9821,8519
14606,202003,MAD09,634,A065950,Y,Y,13,16,4435,5259,7700,7695,7126
14607,202003,MAD09,634,A066570,Y,Y,7,4,86,20,50528,60500,52803
14608,202003,MAD09,634,A067010,Y,Y,4,5,2835,8851,2730,2713,3266
14609,202003,MAD09,634,A068270,Y,Y,34,42,75,73,178500,180648,174869
14610,202003,MAD09,634,A068760,Y,Y,17,15,296,288,64301,65661,45883
14611,202003,MAD09,634,A072870,Y,Y,3,3,152,244,9649,10550,9611
14612,202003,MAD09,634,A074610,Y,Y,4,3,450,450,5860,5770,4633
14613,202003,MAD09,634,A082270,Y,Y,4,5,181,268,23900,26400,25179
14614,202003,MAD09,634,A083550,Y,Y,4,5,295,317,12430,12050,11231
14615,202003,MAD09,634,A084650,Y,Y,11,13,879,1039,14052,13822,15418
14616,202003,MAD09,634,A084680,Y,Y,5,4,4102,1129,3540,3941,3606
14617,202003,MAD09,634,A084850,Y,Y,3,3,96,33,51700,38712,46489
14618,202003,MAD09,634,A084990,Y,Y,3,3,20,86,70600,64100,64569
14619,202003,MAD09,634,A086900,Y,Y,4,4,16,13,298620,285800,208386
14620,202003,MAD09,634,A090430,Y,Y,9,6,62,121,181500,172500,164734
14621,202003,MAD09,634,A090460,Y,Y,3,3,1338,1350,15245,15950,16967
14622,202003,MAD09,634,A091990,Y,Y,15,16,662,869,67300,66534,66640
14623,202003,MAD09,634,A095700,Y,Y,5,3,166,184,67100,49800,56248
14624,202003,MAD09,634,A096530,Y,Y,68,59,249,203,70200,62846,67913
14625,202003,MAD09,634,A096770,Y,Y,7,5,79,76,86900,87137,89406
14626,202003,MAD09,634,A102280,Y,Y,3,3,9137,5137,1235,1175,845
14627,202003,MAD09,634,A108230,Y,Y,4,5,644,1060,10900,11500,10119
14628,202003,MAD09,634,A109820,Y,Y,4,5,955,1054,5480,5364,4578
14629,202003,MAD09,634,A118990,Y,Y,5,5,7490,8675,3442,3332,3028
14630,202003,MAD09,634,A130500,Y,Y,3,4,1383,1732,2855,3065,3627
14631,202003,MAD09,634,A131370,Y,Y,3,4,2897,2918,4114,4250,3389
14632,202003,MAD09,634,A133750,Y,Y,8,7,860,654,4865,4508,3978
14633,202003,MAD09,634,A145020,Y,Y,3,3,21,24,399043,389163,346199
14634,202003,MAD09,634,A161890,Y,Y,3,3,315,42,41101,34215,37075
14635,202003,MAD09,634,A180640,Y,Y,21,19,102,100,73050,71400,61873
14636,202003,MAD09,634,A18064K,Y,Y,4,4,16,50,41100,43300,43677
14637,202003,MAD09,634,A207940,Y,Y,25,30,128,115,467983,471986,460228
14638,202003,MAD09,634,A215600,Y,Y,6,10,724,855,12100,13150,10898
14639,202003,MAD09,634,A228760,Y,Y,4,3,14139,14177,16809,14600,16765
14640,202003,MAD09,634,A241820,Y,Y,8,10,409,445,13280,13350,12736
14641,202003,MAD09,634,A245620,Y,Y,18,17,1362,1355,8594,9000,8779
14642,202003,MAD09,634,A251270,Y,Y,3,3,51,7,94500,87000,91660
14643,202003,MAD09,634,A253840,Y,Y,22,20,317,306,16001,19564,15558
14644,202003,MAD09,634,A268600,Y,Y,7,6,355,341,76443,77500,69615
14645,202003,MAD09,634,A278280,Y,Y,3,3,116,116,57100,58900,57274
14646,202003,MAD09,634,A285130,Y,Y,8,7,595,759,63311,65157,64854
14647,202003,MAD09,634,A289010,Y,Y,3,3,264,264,12050,12700,10345
14648,202003,MAD09,634,A289080,Y,Y,12,10,1897,1740,2759,2795,2587
14649,202003,MAD09,634,A294140,Y,Y,5,6,1053,1389,9709,8800,9715
14650,202003,MAD09,634,A294870,Y,Y,4,3,1089,1265,14675,14700,15273
14651,202003,MAD10,106,A000660,Y,Y,3,3,120,176,75814,81179,83436
14652,202003,MAD10,106,A005930,Y,Y,25,7,60,70,48200,49050,50220
14653,202003,MAD10,106,A006400,N,Y,0,3,0,22,-1,249500,266031
14654,202003,MAD10,106,A009150,Y,N,3,0,43,0,85800,-1,110599
14655,202003,MAD10,106,A015760,Y,Y,11,5,1840,1832,18342,17750,19581
14656,202003,MAD10,106,A034220,Y,Y,5,4,270,276,11171,11075,11729
14657,202003,MAD10,106,A035420,Y,N,3,0,1,0,154000,-1,162797
14658,202003,MAD11,175,A000660,Y,Y,20,17,264,276,81800,82460,83436
14659,202003,MAD11,175,A005490,Y,N,4,0,43,0,156000,-1,167910
14660,202003,MAD11,175,A005930,Y,Y,54,39,301,252,48600,49050,50220
14661,202003,MAD11,175,A005935,Y,Y,7,3,53,70,45150,41296,42408
14662,202003,MAD11,175,A006400,Y,Y,7,6,10,7,239500,209300,266031
14663,202003,MAD11,175,A006800,Y,Y,12,14,1854,1943,4659,5210,5395
14664,202003,MAD11,175,A008770,N,Y,0,3,0,13,-1,67300,75002
14665,202003,MAD11,175,A009150,Y,Y,8,5,102,52,100500,112250,110599
14666,202003,MAD11,175,A011000,Y,Y,3,3,733,743,7325,7229,6719
14667,202003,MAD11,175,A017670,Y,Y,3,3,63,53,178424,176764,193583
14668,202003,MAD11,175,A019170,Y,Y,5,5,5565,5376,9159,9265,9234
14669,202003,MAD11,175,A024110,Y,Y,4,4,3502,1468,7555,7385,7718
14670,202003,MAD11,175,A032500,Y,Y,3,3,135,172,51000,49900,48381
14671,202003,MAD11,175,A032640,Y,Y,4,3,1869,1479,12750,12919,11442
14672,202003,MAD11,175,A035420,Y,Y,5,3,22,3,173500,162500,162797
14673,202003,MAD11,175,A035720,Y,Y,7,5,7,10,147500,153500,158830
14674,202003,MAD11,175,A036570,Y,Y,3,4,22,26,640000,631000,635616
14675,202003,MAD11,175,A038290,Y,Y,3,3,383,383,38215,39190,35240
14676,202003,MAD11,175,A041510,Y,Y,3,3,351,353,19050,18651,23279
14677,202003,MAD11,175,A041960,Y,Y,3,3,237,254,21900,21300,20846
14678,202003,MAD11,175,A046890,Y,Y,3,3,141,141,11750,11650,12962
14679,202003,MAD11,175,A051910,Y,Y,10,9,24,32,245500,246500,330038
14680,202003,MAD11,175,A052260,Y,Y,4,5,6273,6286,23833,24728,22155
14681,202003,MAD11,175,A068270,Y,Y,9,11,77,119,189500,176000,174869
14682,202003,MAD11,175,A068760,Y,Y,6,7,641,531,62637,63222,45883
14683,202003,MAD11,175,A084650,Y,Y,3,3,3277,3415,19713,19709,15418
14684,202003,MAD11,175,A091990,Y,Y,3,5,753,751,67920,67108,66640
14685,202003,MAD11,175,A096530,Y,Y,12,11,671,742,44514,45065,67913
14686,202003,MAD11,175,A096770,Y,Y,4,3,369,410,99983,98000,89406
14687,202003,MAD11,175,A105560,Y,Y,5,5,379,406,32950,34100,33549
14688,202003,MAD11,175,A180640,Y,Y,4,4,134,138,61466,59300,61873
14689,202003,MAD11,175,A207940,Y,Y,8,10,113,129,463512,471546,460228
