기준년월,그룹내고객수,매수고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_대분류,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
202004,140,12,1827095.7,7665094.4,41952.342178901745,1,18,18,9,32,49,1
202004,637,14,1827095.7,7665094.4,41952.342178901745,1,20,18,9,32,49,1
202004,97,5,1827095.7,7665094.4,41952.342178901745,1,21,18,9,32,49,1
202004,1724,93,1827095.7,7665094.4,41952.342178901745,1,22,18,9,32,49,1
202004,249,7,1827095.7,7665094.4,41952.342178901745,1,25,18,9,32,49,1
202004,153,6,1827095.7,7665094.4,41952.342178901745,1,26,18,9,32,49,1
202004,320,12,1827095.7,7665094.4,41952.342178901745,1,32,18,9,32,49,1
202004,769,25,1827095.7,7665094.4,41952.342178901745,1,34,18,9,32,49,1
202004,251,8,1827095.7,7665094.4,41952.342178901745,1,35,18,9,32,49,1
202004,366,12,1827095.7,7665094.4,41952.342178901745,1,36,18,9,32,49,1
202004,608,29,1827095.7,7665094.4,41952.342178901745,1,37,18,9,32,49,1
202004,932,6,1827095.7,7665094.4,41952.342178901745,1,40,18,9,32,49,1
202004,444,4,1827095.7,7665094.4,41952.342178901745,1,41,18,9,32,49,1
202004,2879,185,1827095.7,7665094.4,41952.342178901745,1,42,18,9,32,49,1
202004,264,26,1827095.7,7665094.4,41952.342178901745,1,43,18,9,32,49,1
202004,684,43,1827095.7,7665094.4,41952.342178901745,1,45,18,9,32,49,1
202004,244,25,1827095.7,7665094.4,41952.342178901745,1,46,18,9,32,49,1
202004,288,3,3836979.4,8155343.15,21254.591958455658,1,0,37,6,23,42,1
202004,250,4,3836979.4,8155343.15,21254.591958455658,1,2,37,6,23,42,1
202004,776,7,3836979.4,8155343.15,21254.591958455658,1,3,37,6,23,42,1
202004,890,8,3836979.4,8155343.15,21254.591958455658,1,4,37,6,23,42,1
202004,1615,26,3836979.4,8155343.15,21254.591958455658,1,5,37,6,23,42,1
202004,86,3,3836979.4,8155343.15,21254.591958455658,1,6,37,6,23,42,1
202004,386,3,3836979.4,8155343.15,21254.591958455658,1,7,37,6,23,42,1
202004,634,8,3836979.4,8155343.15,21254.591958455658,1,8,37,6,23,42,1
202004,106,7,3836979.4,8155343.15,21254.591958455658,1,9,37,6,23,42,1
202004,175,3,3836979.4,8155343.15,21254.591958455658,1,10,37,6,23,42,1
202004,167,14,3836979.4,8155343.15,21254.591958455658,1,12,37,6,23,42,1
202004,253,35,3836979.4,8155343.15,21254.591958455658,1,13,37,6,23,42,1
202004,102,3,3836979.4,8155343.15,21254.591958455658,1,15,37,6,23,42,1
202004,286,6,3836979.4,8155343.15,21254.591958455658,1,16,37,6,23,42,1
202004,545,6,3836979.4,8155343.15,21254.591958455658,1,17,37,6,23,42,1
202004,143,3,3836979.4,8155343.15,21254.591958455658,1,19,37,6,23,42,1
202004,637,4,3836979.4,8155343.15,21254.591958455658,1,20,37,6,23,42,1
202004,1724,22,3836979.4,8155343.15,21254.591958455658,1,22,37,6,23,42,1
202004,103,5,3836979.4,8155343.15,21254.591958455658,1,24,37,6,23,42,1
202004,249,6,3836979.4,8155343.15,21254.591958455658,1,25,37,6,23,42,1
202004,153,4,3836979.4,8155343.15,21254.591958455658,1,26,37,6,23,42,1
202004,116,4,3836979.4,8155343.15,21254.591958455658,1,29,37,6,23,42,1
202004,320,8,3836979.4,8155343.15,21254.591958455658,1,32,37,6,23,42,1
202004,92,4,3836979.4,8155343.15,21254.591958455658,1,33,37,6,23,42,1
202004,769,7,3836979.4,8155343.15,21254.591958455658,1,34,37,6,23,42,1
202004,366,3,3836979.4,8155343.15,21254.591958455658,1,36,37,6,23,42,1
202004,608,10,3836979.4,8155343.15,21254.591958455658,1,37,37,6,23,42,1
202004,91,24,3836979.4,8155343.15,21254.591958455658,1,38,37,6,23,42,1
202004,932,10,3836979.4,8155343.15,21254.591958455658,1,40,37,6,23,42,1
202004,444,0,3836979.4,8155343.15,21254.591958455658,1,41,37,6,23,42,1
202004,2879,31,3836979.4,8155343.15,21254.591958455658,1,42,37,6,23,42,1
202004,264,3,3836979.4,8155343.15,21254.591958455658,1,43,37,6,23,42,1
202004,204,5,3836979.4,8155343.15,21254.591958455658,1,44,37,6,23,42,1
202004,684,20,3836979.4,8155343.15,21254.591958455658,1,45,37,6,23,42,1
202004,244,8,3836979.4,8155343.15,21254.591958455658,1,46,37,6,23,42,1
202004,163,3,3836979.4,8155343.15,21254.591958455658,1,47,37,6,23,42,1
202004,288,3,357067.1,7031691.7,196929.14020922122,1,0,38,8,17,41,1
202004,890,3,357067.1,7031691.7,196929.14020922122,1,4,38,8,17,41,1
202004,1615,17,357067.1,7031691.7,196929.14020922122,1,5,38,8,17,41,1
202004,634,3,357067.1,7031691.7,196929.14020922122,1,8,38,8,17,41,1
202004,175,3,357067.1,7031691.7,196929.14020922122,1,10,38,8,17,41,1
202004,152,7,357067.1,7031691.7,196929.14020922122,1,11,38,8,17,41,1
202004,286,4,357067.1,7031691.7,196929.14020922122,1,16,38,8,17,41,1
202004,545,3,357067.1,7031691.7,196929.14020922122,1,17,38,8,17,41,1
202004,143,3,357067.1,7031691.7,196929.14020922122,1,19,38,8,17,41,1
202004,637,9,357067.1,7031691.7,196929.14020922122,1,20,38,8,17,41,1
202004,1724,31,357067.1,7031691.7,196929.14020922122,1,22,38,8,17,41,1
202004,769,4,357067.1,7031691.7,196929.14020922122,1,34,38,8,17,41,1
202004,608,6,357067.1,7031691.7,196929.14020922122,1,37,38,8,17,41,1
202004,2879,18,357067.1,7031691.7,196929.14020922122,1,42,38,8,17,41,1
202004,264,3,357067.1,7031691.7,196929.14020922122,1,43,38,8,17,41,1
202004,204,3,357067.1,7031691.7,196929.14020922122,1,44,38,8,17,41,1
202004,684,15,357067.1,7031691.7,196929.14020922122,1,45,38,8,17,41,1
202004,244,20,357067.1,7031691.7,196929.14020922122,1,46,38,8,17,41,1
202004,163,8,357067.1,7031691.7,196929.14020922122,1,47,38,8,17,41,1
202004,288,5,747616.0,13349721.65,178563.88373175534,1,0,54,8,27,38,1
202004,112,3,747616.0,13349721.65,178563.88373175534,1,1,54,8,27,38,1
202004,776,10,747616.0,13349721.65,178563.88373175534,1,3,54,8,27,38,1
202004,890,22,747616.0,13349721.65,178563.88373175534,1,4,54,8,27,38,1
202004,1615,75,747616.0,13349721.65,178563.88373175534,1,5,54,8,27,38,1
202004,634,15,747616.0,13349721.65,178563.88373175534,1,8,54,8,27,38,1
202004,175,6,747616.0,13349721.65,178563.88373175534,1,10,54,8,27,38,1
202004,152,9,747616.0,13349721.65,178563.88373175534,1,11,54,8,27,38,1
202004,167,4,747616.0,13349721.65,178563.88373175534,1,12,54,8,27,38,1
202004,253,5,747616.0,13349721.65,178563.88373175534,1,13,54,8,27,38,1
202004,286,9,747616.0,13349721.65,178563.88373175534,1,16,54,8,27,38,1
202004,545,5,747616.0,13349721.65,178563.88373175534,1,17,54,8,27,38,1
202004,637,30,747616.0,13349721.65,178563.88373175534,1,20,54,8,27,38,1
202004,1724,86,747616.0,13349721.65,178563.88373175534,1,22,54,8,27,38,1
202004,249,14,747616.0,13349721.65,178563.88373175534,1,25,54,8,27,38,1
202004,102,3,747616.0,13349721.65,178563.88373175534,1,27,54,8,27,38,1
202004,320,3,747616.0,13349721.65,178563.88373175534,1,32,54,8,27,38,1
202004,92,5,747616.0,13349721.65,178563.88373175534,1,33,54,8,27,38,1
202004,769,20,747616.0,13349721.65,178563.88373175534,1,34,54,8,27,38,1
202004,366,7,747616.0,13349721.65,178563.88373175534,1,36,54,8,27,38,1
202004,608,14,747616.0,13349721.65,178563.88373175534,1,37,54,8,27,38,1
202004,932,6,747616.0,13349721.65,178563.88373175534,1,40,54,8,27,38,1
202004,444,4,747616.0,13349721.65,178563.88373175534,1,41,54,8,27,38,1
202004,2879,106,747616.0,13349721.65,178563.88373175534,1,42,54,8,27,38,1
202004,204,7,747616.0,13349721.65,178563.88373175534,1,44,54,8,27,38,1
202004,684,30,747616.0,13349721.65,178563.88373175534,1,45,54,8,27,38,1
202004,244,7,747616.0,13349721.65,178563.88373175534,1,46,54,8,27,38,1
202004,163,7,747616.0,13349721.65,178563.88373175534,1,47,54,8,27,38,1
202004,288,3,829824.55,14046526.15,169271.03626905227,1,0,55,8,27,38,1
202004,112,3,829824.55,14046526.15,169271.03626905227,1,1,55,8,27,38,1
202004,776,14,829824.55,14046526.15,169271.03626905227,1,3,55,8,27,38,1
202004,890,27,829824.55,14046526.15,169271.03626905227,1,4,55,8,27,38,1
202004,1615,97,829824.55,14046526.15,169271.03626905227,1,5,55,8,27,38,1
202004,634,33,829824.55,14046526.15,169271.03626905227,1,8,55,8,27,38,1
202004,175,6,829824.55,14046526.15,169271.03626905227,1,10,55,8,27,38,1
202004,152,6,829824.55,14046526.15,169271.03626905227,1,11,55,8,27,38,1
202004,167,6,829824.55,14046526.15,169271.03626905227,1,12,55,8,27,38,1
202004,253,11,829824.55,14046526.15,169271.03626905227,1,13,55,8,27,38,1
202004,104,3,829824.55,14046526.15,169271.03626905227,1,14,55,8,27,38,1
202004,102,5,829824.55,14046526.15,169271.03626905227,1,15,55,8,27,38,1
202004,286,9,829824.55,14046526.15,169271.03626905227,1,16,55,8,27,38,1
202004,545,18,829824.55,14046526.15,169271.03626905227,1,17,55,8,27,38,1
202004,140,3,829824.55,14046526.15,169271.03626905227,1,18,55,8,27,38,1
202004,143,0,829824.55,14046526.15,169271.03626905227,1,19,55,8,27,38,1
202004,637,44,829824.55,14046526.15,169271.03626905227,1,20,55,8,27,38,1
202004,97,4,829824.55,14046526.15,169271.03626905227,1,21,55,8,27,38,1
202004,1724,96,829824.55,14046526.15,169271.03626905227,1,22,55,8,27,38,1
202004,87,3,829824.55,14046526.15,169271.03626905227,1,23,55,8,27,38,1
202004,249,17,829824.55,14046526.15,169271.03626905227,1,25,55,8,27,38,1
202004,153,4,829824.55,14046526.15,169271.03626905227,1,26,55,8,27,38,1
202004,102,5,829824.55,14046526.15,169271.03626905227,1,27,55,8,27,38,1
202004,116,3,829824.55,14046526.15,169271.03626905227,1,29,55,8,27,38,1
202004,92,5,829824.55,14046526.15,169271.03626905227,1,33,55,8,27,38,1
202004,769,31,829824.55,14046526.15,169271.03626905227,1,34,55,8,27,38,1
202004,251,5,829824.55,14046526.15,169271.03626905227,1,35,55,8,27,38,1
202004,366,18,829824.55,14046526.15,169271.03626905227,1,36,55,8,27,38,1
202004,608,23,829824.55,14046526.15,169271.03626905227,1,37,55,8,27,38,1
202004,91,3,829824.55,14046526.15,169271.03626905227,1,38,55,8,27,38,1
202004,932,4,829824.55,14046526.15,169271.03626905227,1,40,55,8,27,38,1
202004,444,3,829824.55,14046526.15,169271.03626905227,1,41,55,8,27,38,1
202004,2879,136,829824.55,14046526.15,169271.03626905227,1,42,55,8,27,38,1
202004,264,7,829824.55,14046526.15,169271.03626905227,1,43,55,8,27,38,1
202004,204,11,829824.55,14046526.15,169271.03626905227,1,44,55,8,27,38,1
202004,684,39,829824.55,14046526.15,169271.03626905227,1,45,55,8,27,38,1
202004,244,10,829824.55,14046526.15,169271.03626905227,1,46,55,8,27,38,1
202004,163,7,829824.55,14046526.15,169271.03626905227,1,47,55,8,27,38,1
202004,288,6,516866.15,17127109.85,331364.50994130684,1,0,69,9,35,10,1
202004,112,3,516866.15,17127109.85,331364.50994130684,1,1,69,9,35,10,1
202004,250,3,516866.15,17127109.85,331364.50994130684,1,2,69,9,35,10,1
202004,776,14,516866.15,17127109.85,331364.50994130684,1,3,69,9,35,10,1
202004,890,21,516866.15,17127109.85,331364.50994130684,1,4,69,9,35,10,1
202004,1615,59,516866.15,17127109.85,331364.50994130684,1,5,69,9,35,10,1
202004,386,11,516866.15,17127109.85,331364.50994130684,1,7,69,9,35,10,1
202004,634,33,516866.15,17127109.85,331364.50994130684,1,8,69,9,35,10,1
202004,175,7,516866.15,17127109.85,331364.50994130684,1,10,69,9,35,10,1
202004,152,4,516866.15,17127109.85,331364.50994130684,1,11,69,9,35,10,1
202004,167,3,516866.15,17127109.85,331364.50994130684,1,12,69,9,35,10,1
202004,253,9,516866.15,17127109.85,331364.50994130684,1,13,69,9,35,10,1
202004,286,7,516866.15,17127109.85,331364.50994130684,1,16,69,9,35,10,1
202004,545,35,516866.15,17127109.85,331364.50994130684,1,17,69,9,35,10,1
202004,140,6,516866.15,17127109.85,331364.50994130684,1,18,69,9,35,10,1
202004,143,4,516866.15,17127109.85,331364.50994130684,1,19,69,9,35,10,1
202004,637,35,516866.15,17127109.85,331364.50994130684,1,20,69,9,35,10,1
202004,1724,117,516866.15,17127109.85,331364.50994130684,1,22,69,9,35,10,1
202004,87,3,516866.15,17127109.85,331364.50994130684,1,23,69,9,35,10,1
202004,249,6,516866.15,17127109.85,331364.50994130684,1,25,69,9,35,10,1
202004,153,14,516866.15,17127109.85,331364.50994130684,1,26,69,9,35,10,1
202004,102,13,516866.15,17127109.85,331364.50994130684,1,27,69,9,35,10,1
202004,116,5,516866.15,17127109.85,331364.50994130684,1,29,69,9,35,10,1
202004,320,6,516866.15,17127109.85,331364.50994130684,1,32,69,9,35,10,1
202004,92,4,516866.15,17127109.85,331364.50994130684,1,33,69,9,35,10,1
202004,769,19,516866.15,17127109.85,331364.50994130684,1,34,69,9,35,10,1
202004,251,3,516866.15,17127109.85,331364.50994130684,1,35,69,9,35,10,1
202004,366,5,516866.15,17127109.85,331364.50994130684,1,36,69,9,35,10,1
202004,608,10,516866.15,17127109.85,331364.50994130684,1,37,69,9,35,10,1
202004,932,6,516866.15,17127109.85,331364.50994130684,1,40,69,9,35,10,1
202004,444,8,516866.15,17127109.85,331364.50994130684,1,41,69,9,35,10,1
202004,2879,69,516866.15,17127109.85,331364.50994130684,1,42,69,9,35,10,1
202004,264,7,516866.15,17127109.85,331364.50994130684,1,43,69,9,35,10,1
202004,204,5,516866.15,17127109.85,331364.50994130684,1,44,69,9,35,10,1
202004,684,29,516866.15,17127109.85,331364.50994130684,1,45,69,9,35,10,1
202004,163,10,516866.15,17127109.85,331364.50994130684,1,47,69,9,35,10,1
202004,288,7,2103522.15,43466253.65,206635.58807783414,1,0,78,9,19,9,1
202004,250,12,2103522.15,43466253.65,206635.58807783414,1,2,78,9,19,9,1
202004,776,35,2103522.15,43466253.65,206635.58807783414,1,3,78,9,19,9,1
202004,890,52,2103522.15,43466253.65,206635.58807783414,1,4,78,9,19,9,1
202004,1615,103,2103522.15,43466253.65,206635.58807783414,1,5,78,9,19,9,1
202004,86,9,2103522.15,43466253.65,206635.58807783414,1,6,78,9,19,9,1
202004,386,13,2103522.15,43466253.65,206635.58807783414,1,7,78,9,19,9,1
202004,634,41,2103522.15,43466253.65,206635.58807783414,1,8,78,9,19,9,1
202004,175,15,2103522.15,43466253.65,206635.58807783414,1,10,78,9,19,9,1
202004,152,12,2103522.15,43466253.65,206635.58807783414,1,11,78,9,19,9,1
202004,167,3,2103522.15,43466253.65,206635.58807783414,1,12,78,9,19,9,1
202004,253,8,2103522.15,43466253.65,206635.58807783414,1,13,78,9,19,9,1
202004,102,0,2103522.15,43466253.65,206635.58807783414,1,15,78,9,19,9,1
202004,286,11,2103522.15,43466253.65,206635.58807783414,1,16,78,9,19,9,1
202004,545,22,2103522.15,43466253.65,206635.58807783414,1,17,78,9,19,9,1
202004,140,10,2103522.15,43466253.65,206635.58807783414,1,18,78,9,19,9,1
202004,143,7,2103522.15,43466253.65,206635.58807783414,1,19,78,9,19,9,1
202004,637,17,2103522.15,43466253.65,206635.58807783414,1,20,78,9,19,9,1
202004,97,18,2103522.15,43466253.65,206635.58807783414,1,21,78,9,19,9,1
202004,1724,65,2103522.15,43466253.65,206635.58807783414,1,22,78,9,19,9,1
202004,87,4,2103522.15,43466253.65,206635.58807783414,1,23,78,9,19,9,1
202004,249,6,2103522.15,43466253.65,206635.58807783414,1,25,78,9,19,9,1
202004,153,8,2103522.15,43466253.65,206635.58807783414,1,26,78,9,19,9,1
202004,102,5,2103522.15,43466253.65,206635.58807783414,1,27,78,9,19,9,1
202004,116,3,2103522.15,43466253.65,206635.58807783414,1,29,78,9,19,9,1
202004,84,3,2103522.15,43466253.65,206635.58807783414,1,30,78,9,19,9,1
202004,320,7,2103522.15,43466253.65,206635.58807783414,1,32,78,9,19,9,1
202004,92,4,2103522.15,43466253.65,206635.58807783414,1,33,78,9,19,9,1
202004,769,11,2103522.15,43466253.65,206635.58807783414,1,34,78,9,19,9,1
202004,251,7,2103522.15,43466253.65,206635.58807783414,1,35,78,9,19,9,1
202004,366,17,2103522.15,43466253.65,206635.58807783414,1,36,78,9,19,9,1
202004,608,17,2103522.15,43466253.65,206635.58807783414,1,37,78,9,19,9,1
202004,932,44,2103522.15,43466253.65,206635.58807783414,1,40,78,9,19,9,1
202004,444,22,2103522.15,43466253.65,206635.58807783414,1,41,78,9,19,9,1
202004,2879,79,2103522.15,43466253.65,206635.58807783414,1,42,78,9,19,9,1
202004,264,5,2103522.15,43466253.65,206635.58807783414,1,43,78,9,19,9,1
202004,684,29,2103522.15,43466253.65,206635.58807783414,1,45,78,9,19,9,1
202004,244,5,2103522.15,43466253.65,206635.58807783414,1,46,78,9,19,9,1
202004,163,6,2103522.15,43466253.65,206635.58807783414,1,47,78,9,19,9,1
202004,288,3,6008747.2,49660520.75,82647.04620956595,1,0,85,4,10,14,0
202004,112,3,6008747.2,49660520.75,82647.04620956595,1,1,85,4,10,14,0
202004,250,5,6008747.2,49660520.75,82647.04620956595,1,2,85,4,10,14,0
202004,776,22,6008747.2,49660520.75,82647.04620956595,1,3,85,4,10,14,0
202004,890,27,6008747.2,49660520.75,82647.04620956595,1,4,85,4,10,14,0
202004,1615,62,6008747.2,49660520.75,82647.04620956595,1,5,85,4,10,14,0
202004,86,6,6008747.2,49660520.75,82647.04620956595,1,6,85,4,10,14,0
202004,386,11,6008747.2,49660520.75,82647.04620956595,1,7,85,4,10,14,0
202004,634,27,6008747.2,49660520.75,82647.04620956595,1,8,85,4,10,14,0
202004,175,8,6008747.2,49660520.75,82647.04620956595,1,10,85,4,10,14,0
202004,152,5,6008747.2,49660520.75,82647.04620956595,1,11,85,4,10,14,0
202004,253,6,6008747.2,49660520.75,82647.04620956595,1,13,85,4,10,14,0
202004,286,6,6008747.2,49660520.75,82647.04620956595,1,16,85,4,10,14,0
202004,545,14,6008747.2,49660520.75,82647.04620956595,1,17,85,4,10,14,0
202004,140,12,6008747.2,49660520.75,82647.04620956595,1,18,85,4,10,14,0
202004,143,9,6008747.2,49660520.75,82647.04620956595,1,19,85,4,10,14,0
202004,637,14,6008747.2,49660520.75,82647.04620956595,1,20,85,4,10,14,0
202004,97,12,6008747.2,49660520.75,82647.04620956595,1,21,85,4,10,14,0
202004,1724,58,6008747.2,49660520.75,82647.04620956595,1,22,85,4,10,14,0
202004,87,9,6008747.2,49660520.75,82647.04620956595,1,23,85,4,10,14,0
202004,102,4,6008747.2,49660520.75,82647.04620956595,1,27,85,4,10,14,0
202004,115,3,6008747.2,49660520.75,82647.04620956595,1,28,85,4,10,14,0
202004,116,8,6008747.2,49660520.75,82647.04620956595,1,29,85,4,10,14,0
202004,84,3,6008747.2,49660520.75,82647.04620956595,1,30,85,4,10,14,0
202004,150,9,6008747.2,49660520.75,82647.04620956595,1,31,85,4,10,14,0
202004,320,7,6008747.2,49660520.75,82647.04620956595,1,32,85,4,10,14,0
202004,769,17,6008747.2,49660520.75,82647.04620956595,1,34,85,4,10,14,0
202004,251,9,6008747.2,49660520.75,82647.04620956595,1,35,85,4,10,14,0
202004,366,12,6008747.2,49660520.75,82647.04620956595,1,36,85,4,10,14,0
202004,608,26,6008747.2,49660520.75,82647.04620956595,1,37,85,4,10,14,0
202004,82,3,6008747.2,49660520.75,82647.04620956595,1,39,85,4,10,14,0
202004,932,45,6008747.2,49660520.75,82647.04620956595,1,40,85,4,10,14,0
202004,444,23,6008747.2,49660520.75,82647.04620956595,1,41,85,4,10,14,0
202004,2879,42,6008747.2,49660520.75,82647.04620956595,1,42,85,4,10,14,0
202004,264,7,6008747.2,49660520.75,82647.04620956595,1,43,85,4,10,14,0
202004,204,6,6008747.2,49660520.75,82647.04620956595,1,44,85,4,10,14,0
202004,684,20,6008747.2,49660520.75,82647.04620956595,1,45,85,4,10,14,0
202004,244,4,6008747.2,49660520.75,82647.04620956595,1,46,85,4,10,14,0
202004,163,8,6008747.2,49660520.75,82647.04620956595,1,47,85,4,10,14,0
202004,288,5,4377024.85,40281112.05,92028.5203544138,1,0,87,9,19,32,0
202004,112,5,4377024.85,40281112.05,92028.5203544138,1,1,87,9,19,32,0
202004,250,12,4377024.85,40281112.05,92028.5203544138,1,2,87,9,19,32,0
202004,776,35,4377024.85,40281112.05,92028.5203544138,1,3,87,9,19,32,0
202004,890,44,4377024.85,40281112.05,92028.5203544138,1,4,87,9,19,32,0
202004,1615,71,4377024.85,40281112.05,92028.5203544138,1,5,87,9,19,32,0
202004,86,6,4377024.85,40281112.05,92028.5203544138,1,6,87,9,19,32,0
202004,386,26,4377024.85,40281112.05,92028.5203544138,1,7,87,9,19,32,0
202004,634,22,4377024.85,40281112.05,92028.5203544138,1,8,87,9,19,32,0
202004,175,11,4377024.85,40281112.05,92028.5203544138,1,10,87,9,19,32,0
202004,152,4,4377024.85,40281112.05,92028.5203544138,1,11,87,9,19,32,0
202004,167,4,4377024.85,40281112.05,92028.5203544138,1,12,87,9,19,32,0
202004,253,7,4377024.85,40281112.05,92028.5203544138,1,13,87,9,19,32,0
202004,102,4,4377024.85,40281112.05,92028.5203544138,1,15,87,9,19,32,0
202004,286,6,4377024.85,40281112.05,92028.5203544138,1,16,87,9,19,32,0
202004,545,18,4377024.85,40281112.05,92028.5203544138,1,17,87,9,19,32,0
202004,140,4,4377024.85,40281112.05,92028.5203544138,1,18,87,9,19,32,0
202004,143,7,4377024.85,40281112.05,92028.5203544138,1,19,87,9,19,32,0
202004,637,16,4377024.85,40281112.05,92028.5203544138,1,20,87,9,19,32,0
202004,97,7,4377024.85,40281112.05,92028.5203544138,1,21,87,9,19,32,0
202004,1724,60,4377024.85,40281112.05,92028.5203544138,1,22,87,9,19,32,0
202004,87,6,4377024.85,40281112.05,92028.5203544138,1,23,87,9,19,32,0
202004,249,6,4377024.85,40281112.05,92028.5203544138,1,25,87,9,19,32,0
202004,153,7,4377024.85,40281112.05,92028.5203544138,1,26,87,9,19,32,0
202004,115,6,4377024.85,40281112.05,92028.5203544138,1,28,87,9,19,32,0
202004,116,4,4377024.85,40281112.05,92028.5203544138,1,29,87,9,19,32,0
202004,150,5,4377024.85,40281112.05,92028.5203544138,1,31,87,9,19,32,0
202004,320,4,4377024.85,40281112.05,92028.5203544138,1,32,87,9,19,32,0
202004,769,27,4377024.85,40281112.05,92028.5203544138,1,34,87,9,19,32,0
202004,251,22,4377024.85,40281112.05,92028.5203544138,1,35,87,9,19,32,0
202004,366,30,4377024.85,40281112.05,92028.5203544138,1,36,87,9,19,32,0
202004,608,58,4377024.85,40281112.05,92028.5203544138,1,37,87,9,19,32,0
202004,82,5,4377024.85,40281112.05,92028.5203544138,1,39,87,9,19,32,0
202004,932,128,4377024.85,40281112.05,92028.5203544138,1,40,87,9,19,32,0
202004,444,55,4377024.85,40281112.05,92028.5203544138,1,41,87,9,19,32,0
202004,2879,60,4377024.85,40281112.05,92028.5203544138,1,42,87,9,19,32,0
202004,264,4,4377024.85,40281112.05,92028.5203544138,1,43,87,9,19,32,0
202004,204,5,4377024.85,40281112.05,92028.5203544138,1,44,87,9,19,32,0
202004,684,14,4377024.85,40281112.05,92028.5203544138,1,45,87,9,19,32,0
202004,163,7,4377024.85,40281112.05,92028.5203544138,1,47,87,9,19,32,0
202004,112,9,2801246.05,5587436.0,19946.25213304629,1,1,11,5,34,53,1
202004,776,7,2801246.05,5587436.0,19946.25213304629,1,3,11,5,34,53,1
202004,890,14,2801246.05,5587436.0,19946.25213304629,1,4,11,5,34,53,1
202004,1615,24,2801246.05,5587436.0,19946.25213304629,1,5,11,5,34,53,1
202004,634,17,2801246.05,5587436.0,19946.25213304629,1,8,11,5,34,53,1
202004,175,4,2801246.05,5587436.0,19946.25213304629,1,10,11,5,34,53,1
202004,152,4,2801246.05,5587436.0,19946.25213304629,1,11,11,5,34,53,1
202004,253,9,2801246.05,5587436.0,19946.25213304629,1,13,11,5,34,53,1
202004,102,6,2801246.05,5587436.0,19946.25213304629,1,15,11,5,34,53,1
202004,286,5,2801246.05,5587436.0,19946.25213304629,1,16,11,5,34,53,1
202004,545,6,2801246.05,5587436.0,19946.25213304629,1,17,11,5,34,53,1
202004,637,8,2801246.05,5587436.0,19946.25213304629,1,20,11,5,34,53,1
202004,1724,28,2801246.05,5587436.0,19946.25213304629,1,22,11,5,34,53,1
202004,249,6,2801246.05,5587436.0,19946.25213304629,1,25,11,5,34,53,1
202004,153,4,2801246.05,5587436.0,19946.25213304629,1,26,11,5,34,53,1
202004,320,25,2801246.05,5587436.0,19946.25213304629,1,32,11,5,34,53,1
202004,769,48,2801246.05,5587436.0,19946.25213304629,1,34,11,5,34,53,1
202004,251,10,2801246.05,5587436.0,19946.25213304629,1,35,11,5,34,53,1
202004,366,7,2801246.05,5587436.0,19946.25213304629,1,36,11,5,34,53,1
202004,608,13,2801246.05,5587436.0,19946.25213304629,1,37,11,5,34,53,1
202004,91,8,2801246.05,5587436.0,19946.25213304629,1,38,11,5,34,53,1
202004,932,13,2801246.05,5587436.0,19946.25213304629,1,40,11,5,34,53,1
202004,444,5,2801246.05,5587436.0,19946.25213304629,1,41,11,5,34,53,1
202004,2879,51,2801246.05,5587436.0,19946.25213304629,1,42,11,5,34,53,1
202004,264,3,2801246.05,5587436.0,19946.25213304629,1,43,11,5,34,53,1
202004,204,6,2801246.05,5587436.0,19946.25213304629,1,44,11,5,34,53,1
202004,684,19,2801246.05,5587436.0,19946.25213304629,1,45,11,5,34,53,1
202004,163,5,2801246.05,5587436.0,19946.25213304629,1,47,11,5,34,53,1
202004,112,5,4205474.15,2192585.55,5213.646480266677,1,1,19,3,4,6,1
202004,776,4,4205474.15,2192585.55,5213.646480266677,1,3,19,3,4,6,1
202004,890,5,4205474.15,2192585.55,5213.646480266677,1,4,19,3,4,6,1
202004,1615,17,4205474.15,2192585.55,5213.646480266677,1,5,19,3,4,6,1
202004,634,5,4205474.15,2192585.55,5213.646480266677,1,8,19,3,4,6,1
202004,175,15,4205474.15,2192585.55,5213.646480266677,1,10,19,3,4,6,1
202004,152,11,4205474.15,2192585.55,5213.646480266677,1,11,19,3,4,6,1
202004,253,11,4205474.15,2192585.55,5213.646480266677,1,13,19,3,4,6,1
202004,102,5,4205474.15,2192585.55,5213.646480266677,1,15,19,3,4,6,1
202004,286,5,4205474.15,2192585.55,5213.646480266677,1,16,19,3,4,6,1
202004,545,5,4205474.15,2192585.55,5213.646480266677,1,17,19,3,4,6,1
202004,140,10,4205474.15,2192585.55,5213.646480266677,1,18,19,3,4,6,1
202004,143,9,4205474.15,2192585.55,5213.646480266677,1,19,19,3,4,6,1
202004,637,4,4205474.15,2192585.55,5213.646480266677,1,20,19,3,4,6,1
202004,1724,22,4205474.15,2192585.55,5213.646480266677,1,22,19,3,4,6,1
202004,249,4,4205474.15,2192585.55,5213.646480266677,1,25,19,3,4,6,1
202004,115,4,4205474.15,2192585.55,5213.646480266677,1,28,19,3,4,6,1
202004,116,3,4205474.15,2192585.55,5213.646480266677,1,29,19,3,4,6,1
202004,320,4,4205474.15,2192585.55,5213.646480266677,1,32,19,3,4,6,1
202004,769,19,4205474.15,2192585.55,5213.646480266677,1,34,19,3,4,6,1
202004,251,3,4205474.15,2192585.55,5213.646480266677,1,35,19,3,4,6,1
