그룹내고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_대분류,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
143,3.6024365404000718,3.867055822320395,0.6660015967212183,0,19,24,9,32,44,1
637,3.6024365404000718,3.867055822320395,0.6660015967212183,0,20,24,9,32,44,1
1724,3.6024365404000718,3.867055822320395,0.6660015967212183,0,22,24,9,32,44,1
249,3.6024365404000718,3.867055822320395,0.6660015967212183,0,25,24,9,32,44,1
153,3.6024365404000718,3.867055822320395,0.6660015967212183,0,26,24,9,32,44,1
320,3.6024365404000718,3.867055822320395,0.6660015967212183,0,32,24,9,32,44,1
769,3.6024365404000718,3.867055822320395,0.6660015967212183,0,34,24,9,32,44,1
251,3.6024365404000718,3.867055822320395,0.6660015967212183,0,35,24,9,32,44,1
366,3.6024365404000718,3.867055822320395,0.6660015967212183,0,36,24,9,32,44,1
608,3.6024365404000718,3.867055822320395,0.6660015967212183,0,37,24,9,32,44,1
932,3.6024365404000718,3.867055822320395,0.6660015967212183,0,40,24,9,32,44,1
2879,3.6024365404000718,3.867055822320395,0.6660015967212183,0,42,24,9,32,44,1
264,3.6024365404000718,3.867055822320395,0.6660015967212183,0,43,24,9,32,44,1
684,3.6024365404000718,3.867055822320395,0.6660015967212183,0,45,24,9,32,44,1
244,3.6024365404000718,3.867055822320395,0.6660015967212183,0,46,24,9,32,44,1
163,3.6024365404000718,3.867055822320395,0.6660015967212183,0,47,24,9,32,44,1
386,3.6024365404000718,3.867055822320395,0.6660015967212183,0,7,24,9,32,44,1
104,3.6024365404000718,3.867055822320395,0.6660015967212183,0,14,24,9,32,44,1
102,3.6024365404000718,3.867055822320395,0.6660015967212183,0,27,24,9,32,44,1
116,3.6024365404000718,3.867055822320395,0.6660015967212183,0,29,24,9,32,44,1
92,3.6024365404000718,3.867055822320395,0.6660015967212183,0,33,24,9,32,44,1
91,3.6024365404000718,3.867055822320395,0.6660015967212183,0,38,24,9,32,44,1
444,3.6024365404000718,3.867055822320395,0.6660015967212183,0,41,24,9,32,44,1
112,3.6024365404000718,3.867055822320395,0.6660015967212183,0,1,24,9,32,44,1
140,3.6024365404000718,3.867055822320395,0.6660015967212183,0,18,24,9,32,44,1
250,3.6024365404000718,3.867055822320395,0.6660015967212183,0,2,24,9,32,44,1
87,3.6024365404000718,3.867055822320395,0.6660015967212183,0,23,24,9,32,44,1
103,3.6024365404000718,3.867055822320395,0.6660015967212183,0,24,24,9,32,44,1
150,3.6024365404000718,3.867055822320395,0.6660015967212183,0,31,24,9,32,44,1
167,3.6024365404000718,3.867055822320395,0.6660015967212183,0,12,24,9,32,44,1
97,3.6024365404000718,3.867055822320395,0.6660015967212183,0,21,24,9,32,44,1
102,3.6024365404000718,3.867055822320395,0.6660015967212183,0,15,24,9,32,44,1
84,3.6024365404000718,3.867055822320395,0.6660015967212183,0,30,24,9,32,44,1
115,3.6024365404000718,3.867055822320395,0.6660015967212183,0,28,24,9,32,44,1
204,3.6024365404000718,3.867055822320395,0.6660015967212183,0,44,24,9,32,44,1
106,3.6024365404000718,3.867055822320395,0.6660015967212183,0,9,24,9,32,44,1
82,3.6024365404000718,3.867055822320395,0.6660015967212183,0,39,24,9,32,44,1
86,3.6024365404000718,3.867055822320395,0.6660015967212183,0,6,24,9,32,44,1
288,6.504865692346515,10.410277576287646,1.080230819056787,0,0,2,4,10,14,0
776,6.504865692346515,10.410277576287646,1.080230819056787,0,3,2,4,10,14,0
890,6.504865692346515,10.410277576287646,1.080230819056787,0,4,2,4,10,14,0
1615,6.504865692346515,10.410277576287646,1.080230819056787,0,5,2,4,10,14,0
634,6.504865692346515,10.410277576287646,1.080230819056787,0,8,2,4,10,14,0
175,6.504865692346515,10.410277576287646,1.080230819056787,0,10,2,4,10,14,0
152,6.504865692346515,10.410277576287646,1.080230819056787,0,11,2,4,10,14,0
253,6.504865692346515,10.410277576287646,1.080230819056787,0,13,2,4,10,14,0
286,6.504865692346515,10.410277576287646,1.080230819056787,0,16,2,4,10,14,0
545,6.504865692346515,10.410277576287646,1.080230819056787,0,17,2,4,10,14,0
143,6.504865692346515,10.410277576287646,1.080230819056787,0,19,2,4,10,14,0
637,6.504865692346515,10.410277576287646,1.080230819056787,0,20,2,4,10,14,0
1724,6.504865692346515,10.410277576287646,1.080230819056787,0,22,2,4,10,14,0
249,6.504865692346515,10.410277576287646,1.080230819056787,0,25,2,4,10,14,0
153,6.504865692346515,10.410277576287646,1.080230819056787,0,26,2,4,10,14,0
320,6.504865692346515,10.410277576287646,1.080230819056787,0,32,2,4,10,14,0
769,6.504865692346515,10.410277576287646,1.080230819056787,0,34,2,4,10,14,0
251,6.504865692346515,10.410277576287646,1.080230819056787,0,35,2,4,10,14,0
366,6.504865692346515,10.410277576287646,1.080230819056787,0,36,2,4,10,14,0
608,6.504865692346515,10.410277576287646,1.080230819056787,0,37,2,4,10,14,0
932,6.504865692346515,10.410277576287646,1.080230819056787,0,40,2,4,10,14,0
2879,6.504865692346515,10.410277576287646,1.080230819056787,0,42,2,4,10,14,0
264,6.504865692346515,10.410277576287646,1.080230819056787,0,43,2,4,10,14,0
684,6.504865692346515,10.410277576287646,1.080230819056787,0,45,2,4,10,14,0
244,6.504865692346515,10.410277576287646,1.080230819056787,0,46,2,4,10,14,0
163,6.504865692346515,10.410277576287646,1.080230819056787,0,47,2,4,10,14,0
386,6.504865692346515,10.410277576287646,1.080230819056787,0,7,2,4,10,14,0
104,6.504865692346515,10.410277576287646,1.080230819056787,0,14,2,4,10,14,0
102,6.504865692346515,10.410277576287646,1.080230819056787,0,27,2,4,10,14,0
116,6.504865692346515,10.410277576287646,1.080230819056787,0,29,2,4,10,14,0
92,6.504865692346515,10.410277576287646,1.080230819056787,0,33,2,4,10,14,0
91,6.504865692346515,10.410277576287646,1.080230819056787,0,38,2,4,10,14,0
444,6.504865692346515,10.410277576287646,1.080230819056787,0,41,2,4,10,14,0
112,6.504865692346515,10.410277576287646,1.080230819056787,0,1,2,4,10,14,0
140,6.504865692346515,10.410277576287646,1.080230819056787,0,18,2,4,10,14,0
250,6.504865692346515,10.410277576287646,1.080230819056787,0,2,2,4,10,14,0
87,6.504865692346515,10.410277576287646,1.080230819056787,0,23,2,4,10,14,0
103,6.504865692346515,10.410277576287646,1.080230819056787,0,24,2,4,10,14,0
150,6.504865692346515,10.410277576287646,1.080230819056787,0,31,2,4,10,14,0
167,6.504865692346515,10.410277576287646,1.080230819056787,0,12,2,4,10,14,0
97,6.504865692346515,10.410277576287646,1.080230819056787,0,21,2,4,10,14,0
102,6.504865692346515,10.410277576287646,1.080230819056787,0,15,2,4,10,14,0
84,6.504865692346515,10.410277576287646,1.080230819056787,0,30,2,4,10,14,0
115,6.504865692346515,10.410277576287646,1.080230819056787,0,28,2,4,10,14,0
204,6.504865692346515,10.410277576287646,1.080230819056787,0,44,2,4,10,14,0
106,6.504865692346515,10.410277576287646,1.080230819056787,0,9,2,4,10,14,0
82,6.504865692346515,10.410277576287646,1.080230819056787,0,39,2,4,10,14,0
86,6.504865692346515,10.410277576287646,1.080230819056787,0,6,2,4,10,14,0
288,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,0,4,9,21,15,1
776,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,3,4,9,21,15,1
890,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,4,4,9,21,15,1
1615,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,5,4,9,21,15,1
634,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,8,4,9,21,15,1
175,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,10,4,9,21,15,1
152,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,11,4,9,21,15,1
253,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,13,4,9,21,15,1
286,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,16,4,9,21,15,1
545,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,17,4,9,21,15,1
143,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,19,4,9,21,15,1
637,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,20,4,9,21,15,1
1724,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,22,4,9,21,15,1
249,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,25,4,9,21,15,1
153,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,26,4,9,21,15,1
320,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,32,4,9,21,15,1
769,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,34,4,9,21,15,1
251,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,35,4,9,21,15,1
366,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,36,4,9,21,15,1
608,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,37,4,9,21,15,1
932,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,40,4,9,21,15,1
2879,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,42,4,9,21,15,1
264,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,43,4,9,21,15,1
684,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,45,4,9,21,15,1
244,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,46,4,9,21,15,1
163,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,47,4,9,21,15,1
386,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,7,4,9,21,15,1
104,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,14,4,9,21,15,1
102,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,27,4,9,21,15,1
116,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,29,4,9,21,15,1
92,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,33,4,9,21,15,1
91,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,38,4,9,21,15,1
444,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,41,4,9,21,15,1
112,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,1,4,9,21,15,1
140,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,18,4,9,21,15,1
250,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,2,4,9,21,15,1
87,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,23,4,9,21,15,1
103,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,24,4,9,21,15,1
150,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,31,4,9,21,15,1
167,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,12,4,9,21,15,1
97,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,21,4,9,21,15,1
102,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,15,4,9,21,15,1
84,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,30,4,9,21,15,1
115,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,28,4,9,21,15,1
204,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,44,4,9,21,15,1
106,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,9,4,9,21,15,1
82,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,39,4,9,21,15,1
86,0.12132228623282831,0.005121839156462325,0.2983448274276906,0,6,4,9,21,15,1
288,10.957461592288793,7.651456739198692,0.36923880426142275,0,0,77,9,19,33,0
776,10.957461592288793,7.651456739198692,0.36923880426142275,0,3,77,9,19,33,0
890,10.957461592288793,7.651456739198692,0.36923880426142275,0,4,77,9,19,33,0
1615,10.957461592288793,7.651456739198692,0.36923880426142275,0,5,77,9,19,33,0
634,10.957461592288793,7.651456739198692,0.36923880426142275,0,8,77,9,19,33,0
175,10.957461592288793,7.651456739198692,0.36923880426142275,0,10,77,9,19,33,0
152,10.957461592288793,7.651456739198692,0.36923880426142275,0,11,77,9,19,33,0
253,10.957461592288793,7.651456739198692,0.36923880426142275,0,13,77,9,19,33,0
286,10.957461592288793,7.651456739198692,0.36923880426142275,0,16,77,9,19,33,0
545,10.957461592288793,7.651456739198692,0.36923880426142275,0,17,77,9,19,33,0
143,10.957461592288793,7.651456739198692,0.36923880426142275,0,19,77,9,19,33,0
637,10.957461592288793,7.651456739198692,0.36923880426142275,0,20,77,9,19,33,0
1724,10.957461592288793,7.651456739198692,0.36923880426142275,0,22,77,9,19,33,0
249,10.957461592288793,7.651456739198692,0.36923880426142275,0,25,77,9,19,33,0
153,10.957461592288793,7.651456739198692,0.36923880426142275,0,26,77,9,19,33,0
320,10.957461592288793,7.651456739198692,0.36923880426142275,0,32,77,9,19,33,0
769,10.957461592288793,7.651456739198692,0.36923880426142275,0,34,77,9,19,33,0
251,10.957461592288793,7.651456739198692,0.36923880426142275,0,35,77,9,19,33,0
366,10.957461592288793,7.651456739198692,0.36923880426142275,0,36,77,9,19,33,0
608,10.957461592288793,7.651456739198692,0.36923880426142275,0,37,77,9,19,33,0
932,10.957461592288793,7.651456739198692,0.36923880426142275,0,40,77,9,19,33,0
2879,10.957461592288793,7.651456739198692,0.36923880426142275,0,42,77,9,19,33,0
264,10.957461592288793,7.651456739198692,0.36923880426142275,0,43,77,9,19,33,0
684,10.957461592288793,7.651456739198692,0.36923880426142275,0,45,77,9,19,33,0
244,10.957461592288793,7.651456739198692,0.36923880426142275,0,46,77,9,19,33,0
163,10.957461592288793,7.651456739198692,0.36923880426142275,0,47,77,9,19,33,0
386,10.957461592288793,7.651456739198692,0.36923880426142275,0,7,77,9,19,33,0
104,10.957461592288793,7.651456739198692,0.36923880426142275,0,14,77,9,19,33,0
102,10.957461592288793,7.651456739198692,0.36923880426142275,0,27,77,9,19,33,0
116,10.957461592288793,7.651456739198692,0.36923880426142275,0,29,77,9,19,33,0
92,10.957461592288793,7.651456739198692,0.36923880426142275,0,33,77,9,19,33,0
91,10.957461592288793,7.651456739198692,0.36923880426142275,0,38,77,9,19,33,0
444,10.957461592288793,7.651456739198692,0.36923880426142275,0,41,77,9,19,33,0
112,10.957461592288793,7.651456739198692,0.36923880426142275,0,1,77,9,19,33,0
140,10.957461592288793,7.651456739198692,0.36923880426142275,0,18,77,9,19,33,0
250,10.957461592288793,7.651456739198692,0.36923880426142275,0,2,77,9,19,33,0
87,10.957461592288793,7.651456739198692,0.36923880426142275,0,23,77,9,19,33,0
103,10.957461592288793,7.651456739198692,0.36923880426142275,0,24,77,9,19,33,0
150,10.957461592288793,7.651456739198692,0.36923880426142275,0,31,77,9,19,33,0
167,10.957461592288793,7.651456739198692,0.36923880426142275,0,12,77,9,19,33,0
97,10.957461592288793,7.651456739198692,0.36923880426142275,0,21,77,9,19,33,0
102,10.957461592288793,7.651456739198692,0.36923880426142275,0,15,77,9,19,33,0
84,10.957461592288793,7.651456739198692,0.36923880426142275,0,30,77,9,19,33,0
115,10.957461592288793,7.651456739198692,0.36923880426142275,0,28,77,9,19,33,0
204,10.957461592288793,7.651456739198692,0.36923880426142275,0,44,77,9,19,33,0
106,10.957461592288793,7.651456739198692,0.36923880426142275,0,9,77,9,19,33,0
82,10.957461592288793,7.651456739198692,0.36923880426142275,0,39,77,9,19,33,0
86,10.957461592288793,7.651456739198692,0.36923880426142275,0,6,77,9,19,33,0
288,70.75425942189715,8.048094436289578,-0.10359047632551474,0,0,91,9,18,46,1
776,70.75425942189715,8.048094436289578,-0.10359047632551474,0,3,91,9,18,46,1
890,70.75425942189715,8.048094436289578,-0.10359047632551474,0,4,91,9,18,46,1
1615,70.75425942189715,8.048094436289578,-0.10359047632551474,0,5,91,9,18,46,1
634,70.75425942189715,8.048094436289578,-0.10359047632551474,0,8,91,9,18,46,1
175,70.75425942189715,8.048094436289578,-0.10359047632551474,0,10,91,9,18,46,1
152,70.75425942189715,8.048094436289578,-0.10359047632551474,0,11,91,9,18,46,1
253,70.75425942189715,8.048094436289578,-0.10359047632551474,0,13,91,9,18,46,1
286,70.75425942189715,8.048094436289578,-0.10359047632551474,0,16,91,9,18,46,1
545,70.75425942189715,8.048094436289578,-0.10359047632551474,0,17,91,9,18,46,1
143,70.75425942189715,8.048094436289578,-0.10359047632551474,0,19,91,9,18,46,1
637,70.75425942189715,8.048094436289578,-0.10359047632551474,0,20,91,9,18,46,1
1724,70.75425942189715,8.048094436289578,-0.10359047632551474,0,22,91,9,18,46,1
249,70.75425942189715,8.048094436289578,-0.10359047632551474,0,25,91,9,18,46,1
153,70.75425942189715,8.048094436289578,-0.10359047632551474,0,26,91,9,18,46,1
320,70.75425942189715,8.048094436289578,-0.10359047632551474,0,32,91,9,18,46,1
769,70.75425942189715,8.048094436289578,-0.10359047632551474,0,34,91,9,18,46,1
251,70.75425942189715,8.048094436289578,-0.10359047632551474,0,35,91,9,18,46,1
366,70.75425942189715,8.048094436289578,-0.10359047632551474,0,36,91,9,18,46,1
608,70.75425942189715,8.048094436289578,-0.10359047632551474,0,37,91,9,18,46,1
932,70.75425942189715,8.048094436289578,-0.10359047632551474,0,40,91,9,18,46,1
2879,70.75425942189715,8.048094436289578,-0.10359047632551474,0,42,91,9,18,46,1
264,70.75425942189715,8.048094436289578,-0.10359047632551474,0,43,91,9,18,46,1
684,70.75425942189715,8.048094436289578,-0.10359047632551474,0,45,91,9,18,46,1
244,70.75425942189715,8.048094436289578,-0.10359047632551474,0,46,91,9,18,46,1
163,70.75425942189715,8.048094436289578,-0.10359047632551474,0,47,91,9,18,46,1
386,70.75425942189715,8.048094436289578,-0.10359047632551474,0,7,91,9,18,46,1
104,70.75425942189715,8.048094436289578,-0.10359047632551474,0,14,91,9,18,46,1
102,70.75425942189715,8.048094436289578,-0.10359047632551474,0,27,91,9,18,46,1
116,70.75425942189715,8.048094436289578,-0.10359047632551474,0,29,91,9,18,46,1
92,70.75425942189715,8.048094436289578,-0.10359047632551474,0,33,91,9,18,46,1
91,70.75425942189715,8.048094436289578,-0.10359047632551474,0,38,91,9,18,46,1
444,70.75425942189715,8.048094436289578,-0.10359047632551474,0,41,91,9,18,46,1
112,70.75425942189715,8.048094436289578,-0.10359047632551474,0,1,91,9,18,46,1
140,70.75425942189715,8.048094436289578,-0.10359047632551474,0,18,91,9,18,46,1
250,70.75425942189715,8.048094436289578,-0.10359047632551474,0,2,91,9,18,46,1
87,70.75425942189715,8.048094436289578,-0.10359047632551474,0,23,91,9,18,46,1
103,70.75425942189715,8.048094436289578,-0.10359047632551474,0,24,91,9,18,46,1
150,70.75425942189715,8.048094436289578,-0.10359047632551474,0,31,91,9,18,46,1
167,70.75425942189715,8.048094436289578,-0.10359047632551474,0,12,91,9,18,46,1
97,70.75425942189715,8.048094436289578,-0.10359047632551474,0,21,91,9,18,46,1
102,70.75425942189715,8.048094436289578,-0.10359047632551474,0,15,91,9,18,46,1
84,70.75425942189715,8.048094436289578,-0.10359047632551474,0,30,91,9,18,46,1
115,70.75425942189715,8.048094436289578,-0.10359047632551474,0,28,91,9,18,46,1
204,70.75425942189715,8.048094436289578,-0.10359047632551474,0,44,91,9,18,46,1
106,70.75425942189715,8.048094436289578,-0.10359047632551474,0,9,91,9,18,46,1
82,70.75425942189715,8.048094436289578,-0.10359047632551474,0,39,91,9,18,46,1
86,70.75425942189715,8.048094436289578,-0.10359047632551474,0,6,91,9,18,46,1
288,15.965908143890044,6.352923552701713,0.128654516881459,0,0,99,4,13,18,0
776,15.965908143890044,6.352923552701713,0.128654516881459,0,3,99,4,13,18,0
890,15.965908143890044,6.352923552701713,0.128654516881459,0,4,99,4,13,18,0
1615,15.965908143890044,6.352923552701713,0.128654516881459,0,5,99,4,13,18,0
634,15.965908143890044,6.352923552701713,0.128654516881459,0,8,99,4,13,18,0
175,15.965908143890044,6.352923552701713,0.128654516881459,0,10,99,4,13,18,0
152,15.965908143890044,6.352923552701713,0.128654516881459,0,11,99,4,13,18,0
253,15.965908143890044,6.352923552701713,0.128654516881459,0,13,99,4,13,18,0
286,15.965908143890044,6.352923552701713,0.128654516881459,0,16,99,4,13,18,0
545,15.965908143890044,6.352923552701713,0.128654516881459,0,17,99,4,13,18,0
143,15.965908143890044,6.352923552701713,0.128654516881459,0,19,99,4,13,18,0
637,15.965908143890044,6.352923552701713,0.128654516881459,0,20,99,4,13,18,0
1724,15.965908143890044,6.352923552701713,0.128654516881459,0,22,99,4,13,18,0
249,15.965908143890044,6.352923552701713,0.128654516881459,0,25,99,4,13,18,0
153,15.965908143890044,6.352923552701713,0.128654516881459,0,26,99,4,13,18,0
320,15.965908143890044,6.352923552701713,0.128654516881459,0,32,99,4,13,18,0
769,15.965908143890044,6.352923552701713,0.128654516881459,0,34,99,4,13,18,0
251,15.965908143890044,6.352923552701713,0.128654516881459,0,35,99,4,13,18,0
366,15.965908143890044,6.352923552701713,0.128654516881459,0,36,99,4,13,18,0
608,15.965908143890044,6.352923552701713,0.128654516881459,0,37,99,4,13,18,0
932,15.965908143890044,6.352923552701713,0.128654516881459,0,40,99,4,13,18,0
2879,15.965908143890044,6.352923552701713,0.128654516881459,0,42,99,4,13,18,0
264,15.965908143890044,6.352923552701713,0.128654516881459,0,43,99,4,13,18,0
684,15.965908143890044,6.352923552701713,0.128654516881459,0,45,99,4,13,18,0
244,15.965908143890044,6.352923552701713,0.128654516881459,0,46,99,4,13,18,0
163,15.965908143890044,6.352923552701713,0.128654516881459,0,47,99,4,13,18,0
386,15.965908143890044,6.352923552701713,0.128654516881459,0,7,99,4,13,18,0
104,15.965908143890044,6.352923552701713,0.128654516881459,0,14,99,4,13,18,0
102,15.965908143890044,6.352923552701713,0.128654516881459,0,27,99,4,13,18,0
116,15.965908143890044,6.352923552701713,0.128654516881459,0,29,99,4,13,18,0
92,15.965908143890044,6.352923552701713,0.128654516881459,0,33,99,4,13,18,0
91,15.965908143890044,6.352923552701713,0.128654516881459,0,38,99,4,13,18,0
444,15.965908143890044,6.352923552701713,0.128654516881459,0,41,99,4,13,18,0
112,15.965908143890044,6.352923552701713,0.128654516881459,0,1,99,4,13,18,0
140,15.965908143890044,6.352923552701713,0.128654516881459,0,18,99,4,13,18,0
250,15.965908143890044,6.352923552701713,0.128654516881459,0,2,99,4,13,18,0
87,15.965908143890044,6.352923552701713,0.128654516881459,0,23,99,4,13,18,0
103,15.965908143890044,6.352923552701713,0.128654516881459,0,24,99,4,13,18,0
150,15.965908143890044,6.352923552701713,0.128654516881459,0,31,99,4,13,18,0
167,15.965908143890044,6.352923552701713,0.128654516881459,0,12,99,4,13,18,0
97,15.965908143890044,6.352923552701713,0.128654516881459,0,21,99,4,13,18,0
102,15.965908143890044,6.352923552701713,0.128654516881459,0,15,99,4,13,18,0
84,15.965908143890044,6.352923552701713,0.128654516881459,0,30,99,4,13,18,0
115,15.965908143890044,6.352923552701713,0.128654516881459,0,28,99,4,13,18,0
204,15.965908143890044,6.352923552701713,0.128654516881459,0,44,99,4,13,18,0
106,15.965908143890044,6.352923552701713,0.128654516881459,0,9,99,4,13,18,0
82,15.965908143890044,6.352923552701713,0.128654516881459,0,39,99,4,13,18,0
86,15.965908143890044,6.352923552701713,0.128654516881459,0,6,99,4,13,18,0
288,14.2709561746879,19.4291895226981,0.8960440959788274,0,0,115,9,22,36,0
776,14.2709561746879,19.4291895226981,0.8960440959788274,0,3,115,9,22,36,0
890,14.2709561746879,19.4291895226981,0.8960440959788274,0,4,115,9,22,36,0
1615,14.2709561746879,19.4291895226981,0.8960440959788274,0,5,115,9,22,36,0
634,14.2709561746879,19.4291895226981,0.8960440959788274,0,8,115,9,22,36,0
175,14.2709561746879,19.4291895226981,0.8960440959788274,0,10,115,9,22,36,0
152,14.2709561746879,19.4291895226981,0.8960440959788274,0,11,115,9,22,36,0
253,14.2709561746879,19.4291895226981,0.8960440959788274,0,13,115,9,22,36,0
286,14.2709561746879,19.4291895226981,0.8960440959788274,0,16,115,9,22,36,0
545,14.2709561746879,19.4291895226981,0.8960440959788274,0,17,115,9,22,36,0
143,14.2709561746879,19.4291895226981,0.8960440959788274,0,19,115,9,22,36,0
637,14.2709561746879,19.4291895226981,0.8960440959788274,0,20,115,9,22,36,0
1724,14.2709561746879,19.4291895226981,0.8960440959788274,0,22,115,9,22,36,0
249,14.2709561746879,19.4291895226981,0.8960440959788274,0,25,115,9,22,36,0
153,14.2709561746879,19.4291895226981,0.8960440959788274,0,26,115,9,22,36,0
320,14.2709561746879,19.4291895226981,0.8960440959788274,0,32,115,9,22,36,0
769,14.2709561746879,19.4291895226981,0.8960440959788274,0,34,115,9,22,36,0
251,14.2709561746879,19.4291895226981,0.8960440959788274,0,35,115,9,22,36,0
366,14.2709561746879,19.4291895226981,0.8960440959788274,0,36,115,9,22,36,0
608,14.2709561746879,19.4291895226981,0.8960440959788274,0,37,115,9,22,36,0
932,14.2709561746879,19.4291895226981,0.8960440959788274,0,40,115,9,22,36,0
2879,14.2709561746879,19.4291895226981,0.8960440959788274,0,42,115,9,22,36,0
264,14.2709561746879,19.4291895226981,0.8960440959788274,0,43,115,9,22,36,0
684,14.2709561746879,19.4291895226981,0.8960440959788274,0,45,115,9,22,36,0
244,14.2709561746879,19.4291895226981,0.8960440959788274,0,46,115,9,22,36,0
163,14.2709561746879,19.4291895226981,0.8960440959788274,0,47,115,9,22,36,0
386,14.2709561746879,19.4291895226981,0.8960440959788274,0,7,115,9,22,36,0
104,14.2709561746879,19.4291895226981,0.8960440959788274,0,14,115,9,22,36,0
102,14.2709561746879,19.4291895226981,0.8960440959788274,0,27,115,9,22,36,0
116,14.2709561746879,19.4291895226981,0.8960440959788274,0,29,115,9,22,36,0
92,14.2709561746879,19.4291895226981,0.8960440959788274,0,33,115,9,22,36,0
91,14.2709561746879,19.4291895226981,0.8960440959788274,0,38,115,9,22,36,0
444,14.2709561746879,19.4291895226981,0.8960440959788274,0,41,115,9,22,36,0
112,14.2709561746879,19.4291895226981,0.8960440959788274,0,1,115,9,22,36,0
140,14.2709561746879,19.4291895226981,0.8960440959788274,0,18,115,9,22,36,0
250,14.2709561746879,19.4291895226981,0.8960440959788274,0,2,115,9,22,36,0
87,14.2709561746879,19.4291895226981,0.8960440959788274,0,23,115,9,22,36,0
103,14.2709561746879,19.4291895226981,0.8960440959788274,0,24,115,9,22,36,0
150,14.2709561746879,19.4291895226981,0.8960440959788274,0,31,115,9,22,36,0
167,14.2709561746879,19.4291895226981,0.8960440959788274,0,12,115,9,22,36,0
97,14.2709561746879,19.4291895226981,0.8960440959788274,0,21,115,9,22,36,0
102,14.2709561746879,19.4291895226981,0.8960440959788274,0,15,115,9,22,36,0
84,14.2709561746879,19.4291895226981,0.8960440959788274,0,30,115,9,22,36,0
115,14.2709561746879,19.4291895226981,0.8960440959788274,0,28,115,9,22,36,0
204,14.2709561746879,19.4291895226981,0.8960440959788274,0,44,115,9,22,36,0
106,14.2709561746879,19.4291895226981,0.8960440959788274,0,9,115,9,22,36,0
82,14.2709561746879,19.4291895226981,0.8960440959788274,0,39,115,9,22,36,0
86,14.2709561746879,19.4291895226981,0.8960440959788274,0,6,115,9,22,36,0
288,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,0,22,9,32,44,1
776,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,3,22,9,32,44,1
890,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,4,22,9,32,44,1
1615,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,5,22,9,32,44,1
634,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,8,22,9,32,44,1
175,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,10,22,9,32,44,1
152,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,11,22,9,32,44,1
253,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,13,22,9,32,44,1
286,3.1828564129336554,0.06097425613764176,-0.14126757511143115,0,16,22,9,32,44,1
