그룹내고객수,매수고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
152,13,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,11,19,4,6,1
253,7,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,13,19,4,6,1
286,3,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,16,19,4,6,1
545,8,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,17,19,4,6,1
140,4,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,18,19,4,6,1
637,11,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,20,19,4,6,1
1724,12,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,22,19,4,6,1
769,15,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,34,19,4,6,1
608,7,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,37,19,4,6,1
91,3,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,38,19,4,6,1
932,10,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,40,19,4,6,1
2879,21,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,42,19,4,6,1
264,13,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,43,19,4,6,1
204,6,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,44,19,4,6,1
684,25,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,45,19,4,6,1
244,4,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,46,19,4,6,1
163,7,4628960.545454546,-0.5480020985435743,-0.7412994823192557,1,47,19,4,6,1
112,8,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,1,37,23,42,1
776,5,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,3,37,23,42,1
890,9,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,4,37,23,42,1
1615,22,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,5,37,23,42,1
634,8,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,8,37,23,42,1
106,11,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,9,37,23,42,1
167,8,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,12,37,23,42,1
253,42,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,13,37,23,42,1
286,6,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,16,37,23,42,1
140,3,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,18,37,23,42,1
637,9,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,20,37,23,42,1
1724,16,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,22,37,23,42,1
87,6,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,23,37,23,42,1
103,4,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,24,37,23,42,1
249,5,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,25,37,23,42,1
320,8,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,32,37,23,42,1
769,14,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,34,37,23,42,1
366,7,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,36,37,23,42,1
608,6,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,37,37,23,42,1
91,25,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,38,37,23,42,1
932,11,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,40,37,23,42,1
2879,46,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,42,37,23,42,1
264,4,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,43,37,23,42,1
204,7,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,44,37,23,42,1
684,21,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,45,37,23,42,1
244,8,4489172.181818182,-0.2927521421254784,-0.6072596862786179,1,46,37,23,42,1
112,5,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,1,38,17,41,1
890,6,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,4,38,17,41,1
634,4,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,8,38,17,41,1
175,3,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,10,38,17,41,1
253,5,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,13,38,17,41,1
286,3,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,16,38,17,41,1
140,4,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,18,38,17,41,1
1724,16,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,22,38,17,41,1
92,6,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,33,38,17,41,1
91,3,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,38,38,17,41,1
2879,23,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,42,38,17,41,1
264,7,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,43,38,17,41,1
204,5,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,44,38,17,41,1
684,8,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,45,38,17,41,1
244,12,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,46,38,17,41,1
163,6,432461.1818181818,-0.3205975128811124,0.9151797666834907,1,47,38,17,41,1
112,3,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,1,85,10,14,0
250,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,2,85,10,14,0
776,14,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,3,85,10,14,0
890,18,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,4,85,10,14,0
1615,27,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,5,85,10,14,0
386,10,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,7,85,10,14,0
634,15,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,8,85,10,14,0
175,3,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,10,85,10,14,0
253,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,13,85,10,14,0
286,5,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,16,85,10,14,0
545,12,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,17,85,10,14,0
140,7,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,18,85,10,14,0
637,6,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,20,85,10,14,0
97,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,21,85,10,14,0
1724,34,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,22,85,10,14,0
87,14,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,23,85,10,14,0
249,7,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,25,85,10,14,0
102,3,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,27,85,10,14,0
115,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,28,85,10,14,0
116,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,29,85,10,14,0
84,3,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,30,85,10,14,0
150,5,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,31,85,10,14,0
769,9,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,34,85,10,14,0
366,8,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,36,85,10,14,0
608,17,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,37,85,10,14,0
932,42,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,40,85,10,14,0
444,18,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,41,85,10,14,0
2879,31,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,42,85,10,14,0
264,3,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,43,85,10,14,0
204,4,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,44,85,10,14,0
684,13,4167251.8636363638,0.48652883582782525,-0.15718145136473546,1,45,85,10,14,0
112,5,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,1,88,31,24,1
776,10,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,3,88,31,24,1
1615,18,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,5,88,31,24,1
86,12,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,6,88,31,24,1
386,5,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,7,88,31,24,1
634,7,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,8,88,31,24,1
175,4,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,10,88,31,24,1
152,6,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,11,88,31,24,1
253,6,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,13,88,31,24,1
104,8,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,14,88,31,24,1
102,8,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,15,88,31,24,1
286,30,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,16,88,31,24,1
545,11,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,17,88,31,24,1
637,11,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,20,88,31,24,1
1724,22,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,22,88,31,24,1
249,3,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,25,88,31,24,1
153,13,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,26,88,31,24,1
102,10,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,27,88,31,24,1
769,13,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,34,88,31,24,1
366,4,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,36,88,31,24,1
608,9,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,37,88,31,24,1
91,3,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,38,88,31,24,1
932,10,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,40,88,31,24,1
444,3,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,41,88,31,24,1
2879,27,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,42,88,31,24,1
264,7,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,43,88,31,24,1
204,9,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,44,88,31,24,1
684,23,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,45,88,31,24,1
163,6,1309267.9090909092,-0.20467354204728047,-0.017220642776313078,1,47,88,31,24,1
112,7,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,1,90,5,11,1
890,4,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,4,90,5,11,1
1615,7,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,5,90,5,11,1
175,5,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,10,90,5,11,1
253,5,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,13,90,5,11,1
286,6,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,16,90,5,11,1
140,6,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,18,90,5,11,1
143,3,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,19,90,5,11,1
637,4,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,20,90,5,11,1
97,4,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,21,90,5,11,1
1724,11,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,22,90,5,11,1
769,4,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,34,90,5,11,1
932,4,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,40,90,5,11,1
2879,19,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,42,90,5,11,1
264,15,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,43,90,5,11,1
204,3,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,44,90,5,11,1
684,22,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,45,90,5,11,1
163,8,2532454.136363636,-0.31517117703701536,-0.490139790009641,1,47,90,5,11,1
250,10,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,2,9,19,33,1
776,12,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,3,9,19,33,1
890,8,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,4,9,19,33,1
1615,8,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,5,9,19,33,1
386,9,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,7,9,19,33,1
634,10,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,8,9,19,33,1
152,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,11,9,19,33,1
545,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,17,9,19,33,1
143,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,19,9,19,33,1
637,7,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,20,9,19,33,1
1724,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,22,9,19,33,1
87,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,23,9,19,33,1
150,6,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,31,9,19,33,1
769,4,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,34,9,19,33,1
366,5,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,36,9,19,33,1
608,5,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,37,9,19,33,1
932,32,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,40,9,19,33,1
444,12,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,41,9,19,33,1
2879,8,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,42,9,19,33,1
684,3,6116293.409090909,-0.19784220615172365,-0.6184914209713982,1,45,9,19,33,1
250,12,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,2,21,19,33,1
776,12,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,3,21,19,33,1
890,11,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,4,21,19,33,1
1615,20,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,5,21,19,33,1
386,14,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,7,21,19,33,1
634,10,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,8,21,19,33,1
545,5,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,17,21,19,33,1
637,4,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,20,21,19,33,1
97,3,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,21,21,19,33,1
1724,18,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,22,21,19,33,1
87,5,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,23,21,19,33,1
320,3,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,32,21,19,33,1
769,4,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,34,21,19,33,1
251,6,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,35,21,19,33,1
366,3,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,36,21,19,33,1
608,8,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,37,21,19,33,1
932,42,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,40,21,19,33,1
444,19,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,41,21,19,33,1
2879,12,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,42,21,19,33,1
684,4,2311648.863636364,-0.3473146988909058,-0.4943631210671882,1,45,21,19,33,1
250,27,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,2,40,19,33,1
776,26,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,3,40,19,33,1
890,25,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,4,40,19,33,1
1615,35,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,5,40,19,33,1
386,25,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,7,40,19,33,1
634,17,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,8,40,19,33,1
175,5,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,10,40,19,33,1
545,10,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,17,40,19,33,1
637,8,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,20,40,19,33,1
97,3,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,21,40,19,33,1
1724,18,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,22,40,19,33,1
87,4,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,23,40,19,33,1
115,6,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,28,40,19,33,1
116,6,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,29,40,19,33,1
84,4,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,30,40,19,33,1
150,6,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,31,40,19,33,1
769,6,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,34,40,19,33,1
366,10,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,36,40,19,33,1
608,15,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,37,40,19,33,1
932,113,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,40,40,19,33,1
444,43,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,41,40,19,33,1
2879,14,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,42,40,19,33,1
684,5,20829528.863636363,0.17276730458963344,-0.6949987934529849,1,45,40,19,33,1
250,3,17494492.363636363,-0.5726642465929348,-0.7771471628857094,0,2,44,32,28,0
890,3,17494492.363636363,-0.5726642465929348,-0.7771471628857094,0,4,44,32,28,0
1615,6,17494492.363636363,-0.5726642465929348,-0.7771471628857094,0,5,44,32,28,0
932,10,17494492.363636363,-0.5726642465929348,-0.7771471628857094,0,40,44,32,28,0
250,4,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,2,96,2,34,0
776,5,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,3,96,2,34,0
890,8,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,4,96,2,34,0
1615,17,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,5,96,2,34,0
386,12,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,7,96,2,34,0
634,8,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,8,96,2,34,0
637,11,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,20,96,2,34,0
1724,10,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,22,96,2,34,0
87,3,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,23,96,2,34,0
150,6,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,31,96,2,34,0
320,4,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,32,96,2,34,0
769,3,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,34,96,2,34,0
251,3,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,35,96,2,34,0
366,8,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,36,96,2,34,0
608,7,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,37,96,2,34,0
932,27,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,40,96,2,34,0
444,16,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,41,96,2,34,0
2879,13,16255660.681818182,-0.36664441114537494,-0.7469352411658774,0,42,96,2,34,0
250,4,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,2,107,19,33,0
776,7,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,3,107,19,33,0
890,5,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,4,107,19,33,0
1615,6,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,5,107,19,33,0
386,13,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,7,107,19,33,0
637,4,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,20,107,19,33,0
1724,6,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,22,107,19,33,0
87,3,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,23,107,19,33,0
150,11,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,31,107,19,33,0
366,5,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,36,107,19,33,0
608,4,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,37,107,19,33,0
932,31,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,40,107,19,33,0
444,20,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,41,107,19,33,0
2879,10,4035998.727272727,-0.29873751379514785,-0.5906982790489449,0,42,107,19,33,0
776,4,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,3,0,19,33,1
890,6,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,4,0,19,33,1
1615,17,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,5,0,19,33,1
1724,5,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,22,0,19,33,1
608,4,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,37,0,19,33,1
932,3,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,40,0,19,33,1
2879,4,97549.31818181818,-0.5534191798197259,1.1857303990725963,0,42,0,19,33,1
776,3,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,3,7,12,27,1
634,3,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,8,7,12,27,1
637,3,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,20,7,12,27,1
1724,3,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,22,7,12,27,1
932,10,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,40,7,12,27,1
444,4,13058639.318181818,-0.5663600636428096,-0.773158819650067,0,41,7,12,27,1
776,3,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,3,31,31,24,1
890,3,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,4,31,31,24,1
1615,5,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,5,31,31,24,1
86,5,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,6,31,31,24,1
634,4,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,8,31,31,24,1
253,4,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,13,31,31,24,1
104,5,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,14,31,31,24,1
102,5,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,15,31,31,24,1
286,20,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,16,31,31,24,1
545,4,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,17,31,31,24,1
932,4,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,40,31,31,24,1
2879,14,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,42,31,31,24,1
244,3,726380.0454545454,-0.47411588476540817,-0.26611098912298203,1,46,31,31,24,1
776,3,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,3,53,5,11,1
890,4,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,4,53,5,11,1
545,3,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,17,53,5,11,1
140,3,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,18,53,5,11,1
1724,4,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,22,53,5,11,1
153,3,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,26,53,5,11,1
2879,6,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,42,53,5,11,1
264,9,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,43,53,5,11,1
204,12,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,44,53,5,11,1
684,15,384284.95454545453,-0.41105273927142083,0.5792034484874012,1,45,53,5,11,1
776,7,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,3,54,27,38,1
890,18,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,4,54,27,38,1
1615,55,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,5,54,27,38,1
386,5,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,7,54,27,38,1
634,14,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,8,54,27,38,1
106,3,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,9,54,27,38,1
175,5,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,10,54,27,38,1
152,9,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,11,54,27,38,1
253,8,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,13,54,27,38,1
286,11,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,16,54,27,38,1
545,6,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,17,54,27,38,1
637,21,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,20,54,27,38,1
1724,50,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,22,54,27,38,1
249,11,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,25,54,27,38,1
320,4,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,32,54,27,38,1
769,10,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,34,54,27,38,1
251,3,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,35,54,27,38,1
366,4,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,36,54,27,38,1
608,14,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,37,54,27,38,1
2879,96,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,42,54,27,38,1
204,5,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,44,54,27,38,1
684,27,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,45,54,27,38,1
244,8,809735.2727272727,-0.13630439812601441,0.6537800897620558,1,46,54,27,38,1
776,4,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,3,70,21,15,0
890,6,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,4,70,21,15,0
1615,5,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,5,70,21,15,0
386,8,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,7,70,21,15,0
634,7,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,8,70,21,15,0
175,4,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,10,70,21,15,0
545,3,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,17,70,21,15,0
140,3,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,18,70,21,15,0
1724,8,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,22,70,21,15,0
87,6,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,23,70,21,15,0
103,3,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,24,70,21,15,0
150,6,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,31,70,21,15,0
251,4,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,35,70,21,15,0
608,4,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,37,70,21,15,0
932,16,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,40,70,21,15,0
444,12,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,41,70,21,15,0
2879,5,3174003.545454545,-0.35302050446516536,-0.5776769372980107,1,42,70,21,15,0
776,3,227171.63636363635,-0.6262262394899515,-0.6868420161902993,0,3,82,1,51,0
2879,3,227171.63636363635,-0.6262262394899515,-0.6868420161902993,0,42,82,1,51,0
776,4,2190706.1818181816,-0.3212531189492924,-0.45053000886356365,0,3,111,32,49,0
890,6,2190706.1818181816,-0.3212531189492924,-0.45053000886356365,0,4,111,32,49,0
