,그룹번호,종목번호,가중점수
1897,15.0,35.0,0.0
1898,15.0,36.0,0.0
1899,15.0,37.0,0.0
1900,15.0,38.0,0.0
1901,15.0,39.0,0.0
1902,15.0,40.0,0.0
1903,15.0,41.0,0.0
1904,15.0,42.0,0.0
1905,15.0,43.0,0.0
1906,15.0,44.0,0.0
1907,15.0,45.0,0.0
1908,15.0,46.0,0.0
1909,15.0,47.0,0.0
1910,15.0,48.0,0.0
1911,15.0,49.0,0.0
1912,15.0,50.0,0.0
1913,15.0,51.0,0.0
1914,15.0,52.0,0.0
1915,15.0,53.0,0.0
1916,15.0,54.0,0.0
1917,15.0,55.0,0.02910897
1918,15.0,56.0,0.0
1919,15.0,57.0,0.0
1920,15.0,58.0,0.0
1921,15.0,59.0,0.0
1922,15.0,60.0,0.0
1923,15.0,61.0,0.0
1924,15.0,62.0,0.0
1925,15.0,63.0,0.0
1926,15.0,64.0,0.0
1927,15.0,65.0,0.0
1928,15.0,66.0,0.0
1929,15.0,67.0,0.0
1930,15.0,68.0,0.0
1931,15.0,69.0,0.0
1932,15.0,70.0,0.0
1933,15.0,71.0,0.0
1934,15.0,72.0,0.0
1935,15.0,73.0,0.0
1936,15.0,74.0,0.0
1937,15.0,75.0,0.0
1938,15.0,76.0,0.0
1939,15.0,77.0,0.0
1940,15.0,78.0,0.038039601996
1941,15.0,79.0,0.0
1942,15.0,80.0,0.0
1943,15.0,81.0,0.0
1944,15.0,82.0,0.0
1945,15.0,83.0,0.0
1946,15.0,84.0,0.0
1947,15.0,85.0,0.0
1948,15.0,86.0,0.0
1949,15.0,87.0,0.0
1950,15.0,88.0,0.1664388004
1951,15.0,89.0,0.0
1952,15.0,90.0,0.0
1953,15.0,91.0,0.0
1954,15.0,92.0,0.0
1955,15.0,93.0,0.0
1956,15.0,94.0,0.0
1957,15.0,95.0,0.0
1958,15.0,96.0,0.0
1959,15.0,97.0,0.0
1960,15.0,98.0,0.0
1961,15.0,99.0,0.0
1962,15.0,100.0,0.0
1963,15.0,101.0,0.0
1964,15.0,102.0,0.0
1965,15.0,103.0,0.0
1966,15.0,104.0,0.0
1967,15.0,105.0,0.0
1968,15.0,106.0,0.0
1969,15.0,107.0,0.0
1970,15.0,108.0,0.0
1971,15.0,109.0,0.0
1972,15.0,110.0,0.0
1973,15.0,111.0,0.013565731125132069
1974,15.0,112.0,0.0
1975,15.0,113.0,0.0
1976,15.0,114.0,0.0
1977,15.0,115.0,0.0
1978,15.0,116.0,0.0
1979,15.0,117.0,0.0
1980,15.0,118.0,0.0
1981,15.0,119.0,0.0
1982,15.0,120.0,0.0
1983,15.0,121.0,0.0
1984,15.0,122.0,0.0
1985,15.0,123.0,0.0
1986,15.0,124.0,0.0
1987,15.0,125.0,0.0
1988,15.0,126.0,0.0
1989,15.0,127.0,0.0
1990,15.0,128.0,0.0
1991,15.0,129.0,0.0
1992,15.0,130.0,0.0
1993,15.0,131.0,0.0
1994,15.0,132.0,0.0
1995,16.0,0.0,0.0
1996,16.0,1.0,0.0
1997,16.0,2.0,0.0
1998,16.0,3.0,0.0
1999,16.0,4.0,0.0
2000,16.0,5.0,0.0
2001,16.0,6.0,0.0
2002,16.0,7.0,0.0
2003,16.0,8.0,0.0
2004,16.0,9.0,0.0
2005,16.0,10.0,0.0
2006,16.0,11.0,0.009801
2007,16.0,12.0,0.0
2008,16.0,13.0,0.0
2009,16.0,14.0,0.0
2010,16.0,15.0,0.0
2011,16.0,16.0,0.14161871871225462
2012,16.0,17.0,0.18051083071760485
2013,16.0,18.0,0.0
2014,16.0,19.0,0.0
2015,16.0,20.0,0.0
2016,16.0,21.0,0.0
2017,16.0,22.0,0.0
2018,16.0,23.0,0.0
2019,16.0,24.0,0.0
2020,16.0,25.0,0.0
2021,16.0,26.0,0.0
2022,16.0,27.0,0.0
2023,16.0,28.0,0.0
2024,16.0,29.0,0.0
2025,16.0,30.0,0.0
2026,16.0,31.0,0.11678797553060714
2027,16.0,32.0,0.0
2028,16.0,33.0,0.0
2029,16.0,34.0,0.0
2030,16.0,35.0,0.0
2031,16.0,36.0,0.0
2032,16.0,37.0,0.0
2033,16.0,38.0,0.0
2034,16.0,39.0,0.0
2035,16.0,40.0,0.0
2036,16.0,41.0,0.0
2037,16.0,42.0,0.0
2038,16.0,43.0,0.0
2039,16.0,44.0,0.0
2040,16.0,45.0,0.0
2041,16.0,46.0,0.0
2042,16.0,47.0,0.0
2043,16.0,48.0,0.0
2044,16.0,49.0,0.0
2045,16.0,50.0,0.0
2046,16.0,51.0,0.0
2047,16.0,52.0,0.0
2048,16.0,53.0,0.0
2049,16.0,54.0,0.02
2050,16.0,55.0,0.029700000000000008
2051,16.0,56.0,0.0
2052,16.0,57.0,0.0
2053,16.0,58.0,0.0
2054,16.0,59.0,0.0
2055,16.0,60.0,0.0
2056,16.0,61.0,0.0
2057,16.0,62.0,0.0
2058,16.0,63.0,0.0
2059,16.0,64.0,0.0
2060,16.0,65.0,0.0
2061,16.0,66.0,0.0
2062,16.0,67.0,0.0
2063,16.0,68.0,0.0
2064,16.0,69.0,0.0
2065,16.0,70.0,0.0
2066,16.0,71.0,0.0
2067,16.0,72.0,0.0
2068,16.0,73.0,0.0
2069,16.0,74.0,0.0
2070,16.0,75.0,0.0
2071,16.0,76.0,0.0
2072,16.0,77.0,0.0
2073,16.0,78.0,0.0
2074,16.0,79.0,0.0
2075,16.0,80.0,0.0
2076,16.0,81.0,0.0
2077,16.0,82.0,0.0
2078,16.0,83.0,0.0
2079,16.0,84.0,0.0
2080,16.0,85.0,0.0
2081,16.0,86.0,0.0
2082,16.0,87.0,0.02910897
2083,16.0,88.0,0.2074746496270088
2084,16.0,89.0,0.0
2085,16.0,90.0,0.0
2086,16.0,91.0,0.0
2087,16.0,92.0,0.0
2088,16.0,93.0,0.0
2089,16.0,94.0,0.0
2090,16.0,95.0,0.0
2091,16.0,96.0,0.0
2092,16.0,97.0,0.0
2093,16.0,98.0,0.0
2094,16.0,99.0,0.0
2095,16.0,100.0,0.0
2096,16.0,101.0,0.0
2097,16.0,102.0,0.0
2098,16.0,103.0,0.0
2099,16.0,104.0,0.0
2100,16.0,105.0,0.0
2101,16.0,106.0,0.0
2102,16.0,107.0,0.0
2103,16.0,108.0,0.0
2104,16.0,109.0,0.0
2105,16.0,110.0,0.0
2106,16.0,111.0,0.0
2107,16.0,112.0,0.0
2108,16.0,113.0,0.0
2109,16.0,114.0,0.0
2110,16.0,115.0,0.0
2111,16.0,116.0,0.0
2112,16.0,117.0,0.0
2113,16.0,118.0,0.0
2114,16.0,119.0,0.0
2115,16.0,120.0,0.0
2116,16.0,121.0,0.0
2117,16.0,122.0,0.0
2118,16.0,123.0,0.0
2119,16.0,124.0,0.0
2120,16.0,125.0,0.0
2121,16.0,126.0,0.0
2122,16.0,127.0,0.0
2123,16.0,128.0,0.0
2124,16.0,129.0,0.0
2125,16.0,130.0,0.0
2126,16.0,131.0,0.0
2127,16.0,132.0,0.0
2128,17.0,0.0,0.0
2129,17.0,1.0,0.0
2130,17.0,2.0,0.0
2131,17.0,3.0,0.3678584727125642
2132,17.0,4.0,0.0
2133,17.0,5.0,0.0
2134,17.0,6.0,0.0
2135,17.0,7.0,0.0
2136,17.0,8.0,0.0
2137,17.0,9.0,0.0
2138,17.0,10.0,0.0
2139,17.0,11.0,0.0
2140,17.0,12.0,0.0
2141,17.0,13.0,0.0
2142,17.0,14.0,0.0
2143,17.0,15.0,0.0
2144,17.0,16.0,0.18788466125688352
2145,17.0,17.0,0.480912678601096
2146,17.0,18.0,0.0
2147,17.0,19.0,0.0
2148,17.0,20.0,0.0
2149,17.0,21.0,0.0
2150,17.0,22.0,0.0
2151,17.0,23.0,0.0
2152,17.0,24.0,0.0
2153,17.0,25.0,0.0
2154,17.0,26.0,0.0
2155,17.0,27.0,0.0
2156,17.0,28.0,0.0
2157,17.0,29.0,0.0
2158,17.0,30.0,0.0
2159,17.0,31.0,0.1139439877032996
2160,17.0,32.0,0.0
2161,17.0,33.0,0.0
2162,17.0,34.0,0.0
2163,17.0,35.0,0.0
2164,17.0,36.0,0.0
2165,17.0,37.0,0.0
2166,17.0,38.0,0.0
2167,17.0,39.0,0.0
2168,17.0,40.0,0.0
2169,17.0,41.0,0.0
2170,17.0,42.0,0.0
2171,17.0,43.0,0.0
2172,17.0,44.0,0.0
2173,17.0,45.0,0.0
2174,17.0,46.0,0.0
2175,17.0,47.0,0.0
2176,17.0,48.0,0.0
2177,17.0,49.0,0.0
2178,17.0,50.0,0.0
2179,17.0,51.0,0.0
2180,17.0,52.0,0.0
2181,17.0,53.0,0.0
2182,17.0,54.0,0.0
2183,17.0,55.0,0.0398
2184,17.0,56.0,0.0
2185,17.0,57.0,0.0
2186,17.0,58.0,0.0
2187,17.0,59.0,0.0
2188,17.0,60.0,0.0
2189,17.0,61.0,0.0
2190,17.0,62.0,0.0
2191,17.0,63.0,0.0
2192,17.0,64.0,0.0
2193,17.0,65.0,0.0
2194,17.0,66.0,0.0
2195,17.0,67.0,0.0
2196,17.0,68.0,0.0
2197,17.0,69.0,0.08724551085815982
2198,17.0,70.0,0.0
2199,17.0,71.0,0.0
2200,17.0,72.0,0.0
2201,17.0,73.0,0.0
2202,17.0,74.0,0.0
2203,17.0,75.0,0.0
2204,17.0,76.0,0.0
2205,17.0,77.0,0.0
2206,17.0,78.0,0.0
2207,17.0,79.0,0.0
2208,17.0,80.0,0.0
2209,17.0,81.0,0.0
2210,17.0,82.0,0.0
2211,17.0,83.0,0.0
2212,17.0,84.0,0.0
2213,17.0,85.0,0.0
2214,17.0,86.0,0.0
2215,17.0,87.0,0.0
2216,17.0,88.0,0.26787675625381896
2217,17.0,89.0,0.0
2218,17.0,90.0,0.0
2219,17.0,91.0,0.0
2220,17.0,92.0,0.0
2221,17.0,93.0,0.0
2222,17.0,94.0,0.0
2223,17.0,95.0,0.0
2224,17.0,96.0,0.0
2225,17.0,97.0,0.0
2226,17.0,98.0,0.0
2227,17.0,99.0,0.0
2228,17.0,100.0,0.0
2229,17.0,101.0,0.0
2230,17.0,102.0,0.0
2231,17.0,103.0,0.0
2232,17.0,104.0,0.0
2233,17.0,105.0,0.0
2234,17.0,106.0,0.0
2235,17.0,107.0,0.0
2236,17.0,108.0,0.0
2237,17.0,109.0,0.0
2238,17.0,110.0,0.0
2239,17.0,111.0,0.0
2240,17.0,112.0,0.0
2241,17.0,113.0,0.0
2242,17.0,114.0,0.0
2243,17.0,115.0,0.0
2244,17.0,116.0,0.0
2245,17.0,117.0,0.0
2246,17.0,118.0,0.0
2247,17.0,119.0,0.0
2248,17.0,120.0,0.0
2249,17.0,121.0,0.0
2250,17.0,122.0,0.0
2251,17.0,123.0,0.0
2252,17.0,124.0,0.0
2253,17.0,125.0,0.0
2254,17.0,126.0,0.0
2255,17.0,127.0,0.0
2256,17.0,128.0,0.0
2257,17.0,129.0,0.0
2258,17.0,130.0,0.0
2259,17.0,131.0,0.0
2260,17.0,132.0,0.0
2261,18.0,0.0,0.0
2262,18.0,1.0,0.0
2263,18.0,2.0,0.0
2264,18.0,3.0,0.3811796418792368
2265,18.0,4.0,0.0
2266,18.0,5.0,0.0
2267,18.0,6.0,0.0
2268,18.0,7.0,0.0
2269,18.0,8.0,0.0
2270,18.0,9.0,0.0
2271,18.0,10.0,0.0
2272,18.0,11.0,0.0
2273,18.0,12.0,0.0
2274,18.0,13.0,0.0
2275,18.0,14.0,0.0
2276,18.0,15.0,0.0
2277,18.0,16.0,0.0
2278,18.0,17.0,0.5680756414193536
2279,18.0,18.0,0.058131721198
2280,18.0,19.0,0.0
2281,18.0,20.0,0.0
2282,18.0,21.0,0.0
2283,18.0,22.0,0.0
2284,18.0,23.0,0.0
2285,18.0,24.0,0.0
2286,18.0,25.0,0.0
2287,18.0,26.0,0.0
2288,18.0,27.0,0.0
2289,18.0,28.0,0.0
2290,18.0,29.0,0.0
2291,18.0,30.0,0.0
2292,18.0,31.0,0.0
2293,18.0,32.0,0.0
2294,18.0,33.0,0.0
2295,18.0,34.0,0.0
2296,18.0,35.0,0.0
2297,18.0,36.0,0.0
2298,18.0,37.0,0.0
2299,18.0,38.0,0.0
2300,18.0,39.0,0.0
2301,18.0,40.0,0.0
2302,18.0,41.0,0.0
2303,18.0,42.0,0.0
2304,18.0,43.0,0.0
2305,18.0,44.0,0.0
2306,18.0,45.0,0.0
2307,18.0,46.0,0.0
2308,18.0,47.0,0.0
2309,18.0,48.0,0.0
2310,18.0,49.0,0.0
2311,18.0,50.0,0.0
2312,18.0,51.0,0.0
2313,18.0,52.0,0.0
2314,18.0,53.0,0.0
2315,18.0,54.0,0.0
2316,18.0,55.0,0.0
2317,18.0,56.0,0.0
2318,18.0,57.0,0.0
2319,18.0,58.0,0.0
2320,18.0,59.0,0.0
2321,18.0,60.0,0.0
2322,18.0,61.0,0.0
2323,18.0,62.0,0.0
2324,18.0,63.0,0.0
2325,18.0,64.0,0.0
2326,18.0,65.0,0.0
2327,18.0,66.0,0.0
2328,18.0,67.0,0.0
2329,18.0,68.0,0.0
2330,18.0,69.0,0.3048603656754575
2331,18.0,70.0,0.0
2332,18.0,71.0,0.0
2333,18.0,72.0,0.0
2334,18.0,73.0,0.0
2335,18.0,74.0,0.0
2336,18.0,75.0,0.0
2337,18.0,76.0,0.0
2338,18.0,77.0,0.0
2339,18.0,78.0,0.009801
2340,18.0,79.0,0.0
2341,18.0,80.0,0.0
2342,18.0,81.0,0.0
2343,18.0,82.0,0.0
2344,18.0,83.0,0.0
2345,18.0,84.0,0.008953382542587164
2346,18.0,85.0,0.0
2347,18.0,86.0,0.0
2348,18.0,87.0,0.0
2349,18.0,88.0,0.0
2350,18.0,89.0,0.0
2351,18.0,90.0,0.0
2352,18.0,91.0,0.0
2353,18.0,92.0,0.0
2354,18.0,93.0,0.0
2355,18.0,94.0,0.0
2356,18.0,95.0,0.0
2357,18.0,96.0,0.0
2358,18.0,97.0,0.0
2359,18.0,98.0,0.0
2360,18.0,99.0,0.0
2361,18.0,100.0,0.0
2362,18.0,101.0,0.0
2363,18.0,102.0,0.0
2364,18.0,103.0,0.0
2365,18.0,104.0,0.0
2366,18.0,105.0,0.0
2367,18.0,106.0,0.0
2368,18.0,107.0,0.0
2369,18.0,108.0,0.0
2370,18.0,109.0,0.0
2371,18.0,110.0,0.0
2372,18.0,111.0,0.0
2373,18.0,112.0,0.0
2374,18.0,113.0,0.0
2375,18.0,114.0,0.0
2376,18.0,115.0,0.0
2377,18.0,116.0,0.0
2378,18.0,117.0,0.0
2379,18.0,118.0,0.0
2380,18.0,119.0,0.0
2381,18.0,120.0,0.0
2382,18.0,121.0,0.0
2383,18.0,122.0,0.0
2384,18.0,123.0,0.0
2385,18.0,124.0,0.0
2386,18.0,125.0,0.0
2387,18.0,126.0,0.0
2388,18.0,127.0,0.0
2389,18.0,128.0,0.0
2390,18.0,129.0,0.0
2391,18.0,130.0,0.0
2392,18.0,131.0,0.0
2393,18.0,132.0,0.0
2394,19.0,0.0,0.0
2395,19.0,1.0,0.0
2396,19.0,2.0,0.0
2397,19.0,3.0,0.12201219597604
2398,19.0,4.0,0.0
2399,19.0,5.0,0.0
2400,19.0,6.0,0.0
2401,19.0,7.0,0.0
2402,19.0,8.0,0.0
2403,19.0,9.0,0.0
2404,19.0,10.0,0.0
2405,19.0,11.0,0.0
2406,19.0,12.0,0.0
2407,19.0,13.0,0.0
2408,19.0,14.0,0.0
2409,19.0,15.0,0.0
2410,19.0,16.0,0.0
2411,19.0,17.0,0.4591761269542885
2412,19.0,18.0,0.3282052468047566
2413,19.0,19.0,0.0569836139162796
2414,19.0,20.0,0.0
2415,19.0,21.0,0.0
2416,19.0,22.0,0.0
2417,19.0,23.0,0.0
2418,19.0,24.0,0.0
2419,19.0,25.0,0.0
2420,19.0,26.0,0.0
2421,19.0,27.0,0.0
2422,19.0,28.0,0.0
2423,19.0,29.0,0.0
2424,19.0,30.0,0.0
2425,19.0,31.0,0.0
2426,19.0,32.0,0.0
2427,19.0,33.0,0.0
2428,19.0,34.0,0.0
2429,19.0,35.0,0.0
2430,19.0,36.0,0.0
2431,19.0,37.0,0.0
2432,19.0,38.0,0.0
2433,19.0,39.0,0.0
2434,19.0,40.0,0.0
2435,19.0,41.0,0.0
2436,19.0,42.0,0.0
2437,19.0,43.0,0.0
2438,19.0,44.0,0.0
2439,19.0,45.0,0.0
2440,19.0,46.0,0.0
2441,19.0,47.0,0.0
2442,19.0,48.0,0.0
2443,19.0,49.0,0.0
2444,19.0,50.0,0.0
2445,19.0,51.0,0.0
2446,19.0,52.0,0.0
2447,19.0,53.0,0.01
2448,19.0,54.0,0.0
2449,19.0,55.0,0.0
2450,19.0,56.0,0.0
2451,19.0,57.0,0.0
2452,19.0,58.0,0.0
2453,19.0,59.0,0.0
2454,19.0,60.0,0.0
2455,19.0,61.0,0.0
2456,19.0,62.0,0.0
2457,19.0,63.0,0.0
2458,19.0,64.0,0.0
2459,19.0,65.0,0.0
2460,19.0,66.0,0.0
2461,19.0,67.0,0.0
2462,19.0,68.0,0.0
2463,19.0,69.0,0.0
2464,19.0,70.0,0.0186413069581398
2465,19.0,71.0,0.0
2466,19.0,72.0,0.0
2467,19.0,73.0,0.0
2468,19.0,74.0,0.0
2469,19.0,75.0,0.0
2470,19.0,76.0,0.0
2471,19.0,77.0,0.0
2472,19.0,78.0,0.05138893725026414
2473,19.0,79.0,0.0
2474,19.0,80.0,0.0
2475,19.0,81.0,0.0
2476,19.0,82.0,0.0
2477,19.0,83.0,0.0
2478,19.0,84.0,0.0
2479,19.0,85.0,0.097340552989515
2480,19.0,86.0,0.0
2481,19.0,87.0,0.024257475
2482,19.0,88.0,0.0
2483,19.0,89.0,0.0
2484,19.0,90.0,0.039602
2485,19.0,91.0,0.0
2486,19.0,92.0,0.0
2487,19.0,93.0,0.0
2488,19.0,94.0,0.0
2489,19.0,95.0,0.0
2490,19.0,96.0,0.0
2491,19.0,97.0,0.0
2492,19.0,98.0,0.0
2493,19.0,99.0,0.0
2494,19.0,100.0,0.0
2495,19.0,101.0,0.0
2496,19.0,102.0,0.0
2497,19.0,103.0,0.0
2498,19.0,104.0,0.0
2499,19.0,105.0,0.0
2500,19.0,106.0,0.0
2501,19.0,107.0,0.0
2502,19.0,108.0,0.0
2503,19.0,109.0,0.0
2504,19.0,110.0,0.0
2505,19.0,111.0,0.0
2506,19.0,112.0,0.0
2507,19.0,113.0,0.0
2508,19.0,114.0,0.0
2509,19.0,115.0,0.0
2510,19.0,116.0,0.0
2511,19.0,117.0,0.0
2512,19.0,118.0,0.0
2513,19.0,119.0,0.0
2514,19.0,120.0,0.0
2515,19.0,121.0,0.0
2516,19.0,122.0,0.0
2517,19.0,123.0,0.0
2518,19.0,124.0,0.0
2519,19.0,125.0,0.0
2520,19.0,126.0,0.0
2521,19.0,127.0,0.0
2522,19.0,128.0,0.0
2523,19.0,129.0,0.0
2524,19.0,130.0,0.0
2525,19.0,131.0,0.0
2526,19.0,132.0,0.0
2527,20.0,0.0,0.0
2528,20.0,1.0,0.0
2529,20.0,2.0,0.0
2530,20.0,3.0,0.10901369914905508
2531,20.0,4.0,0.0
2532,20.0,5.0,0.0
2533,20.0,6.0,0.0
2534,20.0,7.0,0.0
2535,20.0,8.0,0.0
2536,20.0,9.0,0.0
2537,20.0,10.0,0.0
2538,20.0,11.0,0.0
2539,20.0,12.0,0.0
2540,20.0,13.0,0.0
2541,20.0,14.0,0.0
2542,20.0,15.0,0.02260955187522011
2543,20.0,16.0,0.039204
2544,20.0,17.0,0.4456704016969858
2545,20.0,18.0,0.0
2546,20.0,19.0,0.019602
2547,20.0,20.0,0.0
2548,20.0,21.0,0.0
2549,20.0,22.0,0.0
2550,20.0,23.0,0.0
2551,20.0,24.0,0.0
2552,20.0,25.0,0.0
2553,20.0,26.0,0.0
2554,20.0,27.0,0.0
2555,20.0,28.0,0.0
2556,20.0,29.0,0.0
2557,20.0,30.0,0.0
2558,20.0,31.0,0.0
2559,20.0,32.0,0.0
2560,20.0,33.0,0.0
2561,20.0,34.0,0.0
2562,20.0,35.0,0.0
2563,20.0,36.0,0.0
2564,20.0,37.0,0.0
2565,20.0,38.0,0.0
2566,20.0,39.0,0.0
2567,20.0,40.0,0.0
2568,20.0,41.0,0.0
2569,20.0,42.0,0.0
2570,20.0,43.0,0.0
2571,20.0,44.0,0.0
2572,20.0,45.0,0.0
2573,20.0,46.0,0.0
2574,20.0,47.0,0.0
2575,20.0,48.0,0.0
2576,20.0,49.0,0.0
2577,20.0,50.0,0.0
2578,20.0,51.0,0.0
2579,20.0,52.0,0.0
2580,20.0,53.0,0.05
2581,20.0,54.0,0.06970000000000001
2582,20.0,55.0,0.063857475
2583,20.0,56.0,0.0
2584,20.0,57.0,0.0
2585,20.0,58.0,0.0
2586,20.0,59.0,0.0
2587,20.0,60.0,0.0
2588,20.0,61.0,0.0
2589,20.0,62.0,0.0
2590,20.0,63.0,0.0
2591,20.0,64.0,0.0
2592,20.0,65.0,0.0
2593,20.0,66.0,0.0
2594,20.0,67.0,0.0
2595,20.0,68.0,0.0
2596,20.0,69.0,0.00941480149401
2597,20.0,70.0,0.0186413069581398
2598,20.0,71.0,0.0
2599,20.0,72.0,0.0
2600,20.0,73.0,0.0
2601,20.0,74.0,0.0
2602,20.0,75.0,0.0
2603,20.0,76.0,0.0
2604,20.0,77.0,0.0
2605,20.0,78.0,0.1105379547905548
2606,20.0,79.0,0.0
2607,20.0,80.0,0.0
2608,20.0,81.0,0.0
2609,20.0,82.0,0.0
2610,20.0,83.0,0.0
2611,20.0,84.0,0.0
2612,20.0,85.0,0.019602
2613,20.0,86.0,0.0
2614,20.0,87.0,0.039107475
2615,20.0,88.0,0.0
2616,20.0,89.0,0.0
2617,20.0,90.0,0.02
2618,20.0,91.0,0.0
2619,20.0,92.0,0.0
2620,20.0,93.0,0.0
2621,20.0,94.0,0.0
2622,20.0,95.0,0.0
2623,20.0,96.0,0.0
2624,20.0,97.0,0.0
2625,20.0,98.0,0.0
2626,20.0,99.0,0.0
2627,20.0,100.0,0.0
2628,20.0,101.0,0.0
2629,20.0,102.0,0.0
2630,20.0,103.0,0.0
2631,20.0,104.0,0.0
2632,20.0,105.0,0.0
2633,20.0,106.0,0.0
2634,20.0,107.0,0.0
2635,20.0,108.0,0.0
2636,20.0,109.0,0.0
2637,20.0,110.0,0.0
2638,20.0,111.0,0.0
2639,20.0,112.0,0.0
2640,20.0,113.0,0.0
2641,20.0,114.0,0.0
2642,20.0,115.0,0.0
2643,20.0,116.0,0.0
2644,20.0,117.0,0.0
2645,20.0,118.0,0.0
2646,20.0,119.0,0.0
2647,20.0,120.0,0.0
2648,20.0,121.0,0.0
2649,20.0,122.0,0.0
2650,20.0,123.0,0.0
2651,20.0,124.0,0.0
2652,20.0,125.0,0.0
2653,20.0,126.0,0.0
2654,20.0,127.0,0.0
2655,20.0,128.0,0.0
2656,20.0,129.0,0.0
2657,20.0,130.0,0.0
2658,20.0,131.0,0.0
2659,20.0,132.0,0.0
2660,21.0,0.0,0.0
2661,21.0,1.0,0.0
2662,21.0,2.0,0.0
2663,21.0,3.0,0.14257410142052368
2664,21.0,4.0,0.0
2665,21.0,5.0,0.0
2666,21.0,6.0,0.0
2667,21.0,7.0,0.0
2668,21.0,8.0,0.0
2669,21.0,9.0,0.0
2670,21.0,10.0,0.0
2671,21.0,11.0,0.0
2672,21.0,12.0,0.0
2673,21.0,13.0,0.0
2674,21.0,14.0,0.0
2675,21.0,15.0,0.017906765085174327
2676,21.0,16.0,0.10505250849026
2677,21.0,17.0,0.4792312817621386
2678,21.0,18.0,0.0096059601
2679,21.0,19.0,0.0
2680,21.0,20.0,0.0
2681,21.0,21.0,0.0
2682,21.0,22.0,0.0
2683,21.0,23.0,0.0
2684,21.0,24.0,0.0
2685,21.0,25.0,0.0
2686,21.0,26.0,0.0
2687,21.0,27.0,0.0
2688,21.0,28.0,0.0
2689,21.0,29.0,0.0
2690,21.0,30.0,0.0
2691,21.0,31.0,0.0
2692,21.0,32.0,0.0
2693,21.0,33.0,0.0
2694,21.0,34.0,0.0
2695,21.0,35.0,0.0
2696,21.0,36.0,0.0
2697,21.0,37.0,0.0
2698,21.0,38.0,0.0
2699,21.0,39.0,0.0
2700,21.0,40.0,0.0
2701,21.0,41.0,0.0
2702,21.0,42.0,0.0
2703,21.0,43.0,0.0
2704,21.0,44.0,0.0
2705,21.0,45.0,0.0
2706,21.0,46.0,0.0
2707,21.0,47.0,0.0
2708,21.0,48.0,0.0
2709,21.0,49.0,0.0
2710,21.0,50.0,0.0
2711,21.0,51.0,0.0
2712,21.0,52.0,0.0
2713,21.0,53.0,0.0
2714,21.0,54.0,0.1498862335936435
2715,21.0,55.0,0.3396753807539924
2716,21.0,56.0,0.0
2717,21.0,57.0,0.0
2718,21.0,58.0,0.0
2719,21.0,59.0,0.0
2720,21.0,60.0,0.0
2721,21.0,61.0,0.0
2722,21.0,62.0,0.0
2723,21.0,63.0,0.0
2724,21.0,64.0,0.0
2725,21.0,65.0,0.0
2726,21.0,66.0,0.0
2727,21.0,67.0,0.0
2728,21.0,68.0,0.0
2729,21.0,69.0,0.16958960562903502
2730,21.0,70.0,0.0
2731,21.0,71.0,0.0
2732,21.0,72.0,0.0
2733,21.0,73.0,0.0
2734,21.0,74.0,0.0
2735,21.0,75.0,0.0
2736,21.0,76.0,0.0
2737,21.0,77.0,0.0
2738,21.0,78.0,0.01808764150017609
2739,21.0,79.0,0.0
2740,21.0,80.0,0.0
2741,21.0,81.0,0.0
2742,21.0,82.0,0.0
2743,21.0,83.0,0.0
2744,21.0,84.0,0.0
2745,21.0,85.0,0.0
2746,21.0,86.0,0.0
2747,21.0,87.0,0.0
2748,21.0,88.0,0.0
2749,21.0,89.0,0.0
2750,21.0,90.0,0.0
2751,21.0,91.0,0.0
2752,21.0,92.0,0.0
2753,21.0,93.0,0.0
2754,21.0,94.0,0.0
2755,21.0,95.0,0.0
2756,21.0,96.0,0.0
2757,21.0,97.0,0.0
2758,21.0,98.0,0.0
2759,21.0,99.0,0.0
2760,21.0,100.0,0.0
2761,21.0,101.0,0.0
2762,21.0,102.0,0.0
2763,21.0,103.0,0.0
2764,21.0,104.0,0.0
2765,21.0,105.0,0.0
2766,21.0,106.0,0.0
2767,21.0,107.0,0.0
2768,21.0,108.0,0.0
2769,21.0,109.0,0.0
2770,21.0,110.0,0.0
2771,21.0,111.0,0.0
2772,21.0,112.0,0.0
2773,21.0,113.0,0.0
2774,21.0,114.0,0.0
2775,21.0,115.0,0.0
2776,21.0,116.0,0.0
2777,21.0,117.0,0.0
2778,21.0,118.0,0.0
2779,21.0,119.0,0.0
2780,21.0,120.0,0.0
2781,21.0,121.0,0.0
2782,21.0,122.0,0.0
2783,21.0,123.0,0.0
2784,21.0,124.0,0.0
2785,21.0,125.0,0.0
2786,21.0,126.0,0.0
2787,21.0,127.0,0.0
2788,21.0,128.0,0.0
2789,21.0,129.0,0.0
2790,21.0,130.0,0.0
2791,21.0,131.0,0.0
2792,21.0,132.0,0.0
2793,22.0,0.0,0.0
2794,22.0,1.0,0.0
2795,22.0,2.0,0.0
2796,22.0,3.0,0.014554485
2797,22.0,4.0,0.0
2798,22.0,5.0,0.0
2799,22.0,6.0,0.0
2800,22.0,7.0,0.0
2801,22.0,8.0,0.0
2802,22.0,9.0,0.02
2803,22.0,10.0,0.0
2804,22.0,11.0,0.0
2805,22.0,12.0,0.0
2806,22.0,13.0,0.0096059601
2807,22.0,14.0,0.0
2808,22.0,15.0,0.0
2809,22.0,16.0,0.0
2810,22.0,17.0,0.193297252995
2811,22.0,18.0,0.0
2812,22.0,19.0,0.0
2813,22.0,20.0,0.0
